Format Version,1.24,Take Name,Take 2025-10-06 09.57.28 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 09.57.29.035 AM,Capture Start Frame,102263,Total Frames in Take,1340,Total Exported Frames,1340,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1021,8.508333,960.825562,-73.362488,5791.488281,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.424706,-438.875732,-860.410950,,,,,,,,,,-1206.479370,-400.080658,-808.427979,,,,,,,,,,,,,-2065.348633,-396.441132,1677.479858,,,,,,,-1188.357544,-420.782715,-768.858948,,,,,,,,,,,,,,,
1022,8.516667,960.844421,-73.348991,5791.502441,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.435211,-438.865997,-860.386536,,,,,,,,,,-1203.142334,-394.392761,-808.556519,,,,,,,,,,,,,-2065.355713,-396.423981,1677.534302,,,,,,,-1183.972900,-414.620483,-769.754456,,,,,,,,,,,,,,,
1023,8.525000,960.772095,-73.431076,5791.318359,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.423294,-438.839600,-860.327148,,,,,,,,,,-1201.849854,-379.767181,-809.329529,,,,,,,,,,,,,-2065.328369,-396.376984,1677.563477,,,,,,,-1179.413086,-409.017883,-769.900940,,,,,,,,,,,,,,,
1024,8.533333,960.812073,-73.390831,5791.475098,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.428345,-438.826355,-860.355042,,,,,,,,,,-1197.543091,-373.793060,-809.131348,,,,,,,,,,,,,-2065.352783,-396.384521,1677.499634,,,,,,,-1174.678955,-402.339722,-769.693970,,,,,,,,,,,,,,,
1025,8.541667,960.779602,-73.381752,5791.494141,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.424782,-438.865479,-860.350525,,,,,,,,,,-1192.624023,-368.326782,-808.512878,,,,,,,,,,,,,-2065.381104,-396.397583,1677.431152,,,,,,,-1169.037354,-395.771667,-768.780029,,,,,,,,,,,,,,,
1026,8.550000,960.691284,-73.420929,5791.312500,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.430832,-438.928253,-860.352844,,,,,,,,,,-1188.082764,-361.817780,-807.865662,,,,,,,,,,,,,-2065.369873,-396.417633,1677.430420,,,,,,,-1163.997803,-389.262695,-766.756897,,,,,,,,,,,,,,,
1027,8.558333,960.797363,-73.329453,5791.480957,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.408821,-438.904022,-860.362610,,,,,,,,,,-1183.274780,-355.378296,-806.873108,,,,,,,,,,,,,-2065.356201,-396.412964,1677.547729,,,,,,,-1164.166626,-386.768341,-765.473755,,,,,,,,,,,,,,,
1028,8.566667,960.825623,-73.310310,5791.512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.428200,-438.883362,-860.354736,,,,,,,,,,-1178.545654,-348.611359,-805.555908,,,,,,,,,,,,,-2065.358398,-396.416504,1677.568359,,,,,,,-1158.980591,-380.187195,-764.478333,,,,,,,,,,,,,,,
1029,8.575000,960.804443,-73.330025,5791.495117,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.397057,-438.797913,-860.418762,,,,,,,,,,-1173.546509,-341.421021,-804.023926,,,,,,,,,,,,,-2065.366943,-396.384277,1677.477295,,,,,,,-1145.804443,-365.133789,-763.754944,,,,,,,,,,,,,,,
1030,8.583333,960.781006,-73.356621,5791.510742,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.385880,-438.730408,-860.542847,,,,,,,,,,-1168.466431,-333.675690,-802.578674,,,,,,,,,,,,,-2065.351807,-396.356171,1677.465088,,,,,,,-1139.128784,-357.939148,-763.180725,,,,,,,,,,,,,,,
1031,8.591667,960.785217,-73.360725,5791.483398,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.370605,-438.823303,-860.475037,,,,,,,,,,-1162.919922,-325.899017,-800.920471,,,,,,,,,,,,,-2065.368164,-396.389374,1677.475098,,,,,,,-1132.655884,-349.885681,-762.925293,,,,,,,,,,,,,,,
1032,8.600000,960.812317,-73.372780,5791.477539,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.373283,-438.893524,-860.379028,,,,,,,,,,-1157.347534,-317.351898,-799.753845,,,,,,,,,,,,,-2065.352539,-396.424347,1677.559082,,,,,,,-1125.287354,-342.160034,-762.587280,,,,,,,,,,,,,,,
1033,8.608333,960.744019,-73.428612,5791.300781,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.367180,-438.976440,-860.250854,,,,,,,,,,-1151.217407,-309.083862,-798.458130,,,,,,,,,,,,,-2065.315674,-396.387360,1677.538208,,,,,,,-1118.039307,-333.354004,-761.702942,,,,,,,,,,,,,,,
1034,8.616667,960.839661,-73.358032,5791.473633,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.333755,-438.977661,-860.280334,,,,,,,,,,-1144.587158,-300.736908,-797.319519,,,,,,,,,,,,,-2065.338135,-396.393036,1677.484375,,,,,,,-1110.391357,-324.320740,-760.633240,,,,,,,,,,,,,,,
1035,8.625000,960.812134,-73.377953,5791.496094,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.350761,-438.816193,-860.443481,,,,,,,,,,-1137.496338,-292.316528,-796.336548,,,,,,,,,,,,,-2065.372803,-396.369171,1677.428101,,,,,,,-1102.848999,-317.057953,-760.195312,,,,,,,,,,,,,,,
1036,8.633333,960.728210,-73.426994,5791.310547,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.350159,-438.726318,-860.508911,,,,,,,,,,,,,,,,,,,,,,,,,-2065.386963,-396.376923,1677.423706,,,,,,,-1093.549072,-306.751556,-760.412842,,,,,,,,,,,,,,,
1037,8.641667,960.779480,-73.365410,5791.487793,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.379478,-438.804565,-860.446960,,,,,,,,,,,,,,,,,,,,,,,,,-2064.997803,-396.309967,1677.773804,,,,,,,-1084.112183,-298.050446,-760.161316,,,,,,,,,,,,,,,
1038,8.650000,960.741516,-73.392563,5791.333496,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.402443,-438.897003,-860.390686,,,,,,,,,,,,,,,,,,,,,,,,,-2065.139893,-396.334503,1677.704102,,,,,,,-1074.369019,-289.007782,-759.616211,,,,,,,,,,,,,,,
1039,8.658333,960.848328,-73.353531,5791.473633,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.331161,-438.985687,-860.319641,,,,,,,,,,,,,,,,,,,,,,,,,-2065.052734,-396.324280,1677.701782,,,,,,,-1065.037964,-279.563416,-759.411194,,,,,,,,,,,,,,,
1040,8.666667,960.852783,-73.347382,5791.480957,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.312943,-438.988617,-860.306030,,,,,,,,,,,,,,,,,,,,,,,,,-2065.289795,-396.369354,1677.425659,,,,,,,-1054.601074,-271.447998,-760.232300,,,,,,,,,,,,,,,
1041,8.675000,960.793823,-73.373497,5791.487793,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.337646,-438.888641,-860.412598,,,,,,,,,,,,,,,,,,,,,,,,,-2065.403076,-396.344849,1677.448364,,,,,,,-1044.475952,-263.444611,-761.261902,,,,,,,,,,,,,,,
1042,8.683333,960.732178,-73.432198,5791.287109,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.347168,-438.872375,-860.422729,,,,,,,,,,,,,,,,,,,,,,,,,-2065.006592,-396.309662,1677.748901,,,,,,,-1034.083008,-255.469742,-762.729858,,,,,,,,,,,,,,,
1043,8.691667,960.814941,-73.376427,5791.490723,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.367226,-438.886871,-860.432373,,,,,,,,,,,,,,,,,,,,,,,,,-2065.187744,-396.329956,1677.689697,,,,,,,-1024.142090,-247.421402,-764.834412,,,,,,,,,,,,,,,
1044,8.700000,960.836548,-73.330704,5791.496582,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.347908,-438.996338,-860.337708,,,,,,,,,,,,,,,,,,,,,,,,,-2065.006836,-396.341553,1677.775024,,,,,,,-1013.894409,-240.144577,-766.318176,,,,,,,,,,,,,,,
1045,8.708333,960.815674,-73.336365,5791.498535,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.309746,-439.066193,-860.257263,,,,,,,,,,,,,,,,,,,,,,,,,-2065.232422,-396.395599,1677.527466,,,,,,,-1001.552795,-232.597321,-768.800110,,,,,,,,,,,,,,,
1046,8.716667,960.778564,-73.345383,5791.507812,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.354851,-438.931976,-860.390503,,,,,,,,,,,,,,,,,,,,,,,,,-2065.382080,-396.370117,1677.422852,,,,,,,-1002.560242,-232.688675,-770.436829,,,,,,,,,,,,,,,
1047,8.725000,960.767517,-73.361130,5791.501465,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.386375,-438.837921,-860.444641,,,,,,,,,,,,,,,,,,,,,,,,,-2065.402100,-396.354889,1677.423340,,,,,,,-990.123535,-225.391006,-773.294312,,,,,,,,,,,,,,,
1048,8.733333,960.767456,-73.343681,5791.502930,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.384766,-438.863800,-860.371765,,,,,,,,,,,,,,,,,,,,,,,,,-2065.347900,-396.376923,1677.519653,,,,,,,-978.010254,-217.530243,-776.108765,,,,,,,,,,,,,,,
1049,8.741667,960.800476,-73.370712,5791.519043,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.333839,-438.975464,-860.258301,,,,,,,,,,,,,,,,,,,,,,,,,-2065.346191,-396.381470,1677.579834,,,,,,,-965.772095,-209.129730,-777.924438,,,,,,,,,,,,,,,
1050,8.750000,960.831787,-73.346764,5791.512207,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.361305,-439.023438,-860.239136,,,,,,,,,,,,,,,,,,,,,,,,,-2065.025879,-396.314423,1677.804810,,,,,,,-953.559265,-200.466797,-780.316345,,,,,,,,,,,,,,,
1051,8.758333,960.760742,-73.434769,5791.312988,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.351234,-438.933533,-860.349548,,,,,,,,,,,,,,,,,,,,,,,,,-2065.243896,-396.389404,1677.616943,,,,,,,-941.058228,-192.262909,-782.952881,,,,,,,,,,,,,,,
1052,8.766667,960.580383,-73.656563,5791.116211,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.378525,-438.904449,-860.422119,,,,,,,,,,,,,,,,,,,,,,,,,-2065.400391,-396.404663,1677.460693,,,,,,,-928.478821,-183.834320,-786.312622,,,,,,,,,,,,,,,
1053,8.775000,960.554749,-73.652237,5791.003906,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.401085,-438.891846,-860.385437,,,,,,,,,,,,,,,,,,,,,,,,,-2065.409668,-396.376068,1677.426758,,,,,,,-914.325378,-174.409744,-789.082214,,,,,,,,,,,,,,,
1054,8.783333,960.790344,-73.367195,5791.492188,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.438698,-438.885468,-860.352722,,,,,,,,,,,,,,,,,,,,,,,,,-2065.380615,-396.400238,1677.502930,,,,,,,-900.395935,-165.223312,-792.482971,,,,,,,,,,,,,,,
1055,8.791667,960.808105,-73.345039,5791.514648,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.408424,-438.972778,-860.233582,,,,,,,,,,,,,,,,,,,,,,,,,-2065.369385,-396.391998,1677.497803,,,,,,,-882.894165,-153.788239,-795.236389,,,,,,,,,,,,,,,
1056,8.800000,960.838440,-73.342659,5791.508301,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.420624,-438.928986,-860.296021,,,,,,,,,,,,,,,,,,,,,,,,,-2065.349121,-396.393341,1677.474609,,,,,,,-868.483582,-144.751465,-799.022583,,,,,,,,,,,,,,,
1057,8.808333,960.809509,-73.345718,5791.475586,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.425552,-438.882172,-860.396362,,,,,,,,,,,,,,,,,,,,,,,,,-2065.361816,-396.406952,1677.543823,,,,,,,-855.719238,-137.018784,-802.083191,,,,,,,,,,,,,,,
1058,8.816667,960.785767,-73.378952,5791.479492,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.440201,-438.832825,-860.427612,,,,,,,,,,,,,,,,,,,,,,,,,-2065.377686,-396.396362,1677.457886,,,,,,,-844.339539,-136.607925,-798.443848,,,,,,,,,,,,,,,
1059,8.825000,960.793640,-73.369644,5791.500977,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.439003,-438.836578,-860.339966,,,,,,,,,,,,,,,,,,,,,,,,,-2065.353516,-396.393890,1677.536011,,,,,,,-833.711060,-131.810516,-800.655029,,,,,,,,,,,,,,,
1060,8.833333,960.834473,-73.355675,5791.487305,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.432571,-438.995117,-860.221802,,,,,,,,,,,,,,,,,,,,,,,,,-2065.329590,-396.368011,1677.542114,,,,,,,-820.900818,-122.986534,-799.222107,,,,,,,,,,,,,,,
1061,8.841667,960.860535,-73.331894,5791.478027,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.399857,-439.036865,-860.229919,,,,,,,,,,,,,,,,,,,,,,,,,-2065.371338,-396.391022,1677.529297,,,,,,,-809.391541,-115.058731,-797.934692,,,,,,,,,,,,,,,
1062,8.850000,960.833435,-73.334595,5791.476562,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.403099,-438.925201,-860.394226,,,,,,,,,,,,,,,,,,,,,,,,,-2065.373535,-396.404480,1677.463989,,,,,,,-799.051147,-107.936081,-796.778015,,,,,,,,,,,,,,,
1063,8.858333,960.810913,-73.342590,5791.487793,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.392395,-438.900574,-860.384949,,,,,,,,,,,,,,,,,,,,,,,,,-2065.354736,-396.392273,1677.500610,,,,,,,,,,,,,,,,,,,,,,,,
1064,8.866667,960.784973,-73.351677,5791.492188,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.444244,-438.856354,-860.368774,,,,,,,,,,,,,,,,,,,,,,,,,-2065.348633,-396.373322,1677.495605,,,,,,,,,,,,,,,,,,,,,,,,
1065,8.875000,960.767883,-73.342880,5791.498047,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.418152,-438.798035,-860.326538,,,,,,,,,,,,,,,,,,,,,,,,,-2065.326416,-396.407715,1677.532471,,,,,,,,,,,,,,,,,,,,,,,,
1066,8.883333,960.801208,-73.355576,5791.506348,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.395439,-438.813446,-860.337830,,,,,,,,,,,,,,,,,,,,,,,,,-2065.372803,-396.414856,1677.468628,,,,,,,,,,,,,,,,,,,,,,,,
1067,8.891667,960.852295,-73.333626,5791.475098,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.354744,-438.996918,-860.218445,,,,,,,,,,,,,,,,,,,,,,,,,-2065.381104,-396.400604,1677.493652,,,,,,,,,,,,,,,,,,,,,,,,
1068,8.900000,960.831116,-73.367088,5791.470215,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.371246,-439.048920,-860.171814,,,,,,,,,,,,,,,,,,,,,,,,,-2065.325439,-396.411346,1677.513428,,,,,,,,,,,,,,,,,,,,,,,,
1069,8.908333,960.799866,-73.383774,5791.484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.413292,-439.013519,-860.154724,,,,,,,,,,,,,,,,,,,,,,,,,-2064.991943,-396.324982,1677.756592,,,,,,,,,,,,,,,,,,,,,,,,
1070,8.916667,960.794434,-73.375954,5791.497070,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.440094,-438.842072,-860.291321,,,,,,,,,,,,,,,,,,,,,,,,,-2065.182617,-396.357758,1677.628662,,,,,,,,,,,,,,,,,,,,,,,,
1071,8.925000,960.810120,-73.352509,5791.497559,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.408707,-438.813416,-860.336853,,,,,,,,,,,,,,,,,,,,,,,,,-2065.351318,-396.406158,1677.422852,,,,,,,,,,,,,,,,,,,,,,,,
1072,8.933333,960.763672,-73.372292,5791.331055,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.414154,-438.877380,-860.359680,,,,,,,,,,,,,,,,,,,,,,,,,-2065.412842,-396.404022,1677.445923,,,,,,,,,,,,,,,,,,,,,,,,
1073,8.941667,960.805298,-73.342690,5791.483887,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.418518,-438.892761,-860.351013,,,,,,,,,,,,,,,,,,,,,,,,,-2065.564209,-396.454803,1677.232178,,,,,,,,,,,,,,,,,,,,,,,,
1074,8.950000,960.768555,-73.348740,5791.509277,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.459549,-438.881805,-860.322937,,,,,,,,,,,,,,,,,,,,,,,,,-2065.565430,-396.427948,1677.200684,,,,,,,,,,,,,,,,,,,,,,,,
1075,8.958333,960.764954,-73.383080,5791.494629,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.410927,-438.973602,-860.165100,,,,,,,,,,,,,,,,,,,,,,,,,-2065.550293,-396.405273,1677.227539,,,,,,,,,,,,,,,,,,,,,,,,
1076,8.966667,960.781006,-73.373169,5791.483398,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.397568,-439.001495,-860.151794,,,,,,,,,,,,,,,,,,,,,,,,,-2065.550781,-396.406311,1677.202393,,,,,,,,,,,,,,,,,,,,,,,,
1077,8.975000,960.817993,-73.347801,5791.493652,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.390785,-438.906586,-860.348389,,,,,,,,,,,,,,,,,,,,,,,,,-2065.574219,-396.424408,1677.146118,,,,,,,,,,,,,,,,,,,,,,,,
1078,8.983333,960.830261,-73.362030,5791.489258,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.403191,-438.878723,-860.483276,,,,,,,,,,,,,,,,,,,,,,,,,-2065.538574,-396.439453,1677.192261,,,,,,,,,,,,,,,,,,,,,,,,
1079,8.991667,960.853699,-73.356674,5791.500977,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.454185,-438.867157,-860.492065,,,,,,,,,,,,,,,,,,,,,,,,,-2065.492188,-396.426117,1677.221313,,,,,,,,,,,,,,,,,,,,,,,,
1080,9.000000,960.710815,-73.459709,5791.307129,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.439011,-438.823425,-860.383545,,,,,,,,,,,,,,,,,,,,,,,,,-2065.485596,-396.405884,1677.234619,,,,,,,,,,,,,,,,,,,,,,,,
1081,9.008333,960.575317,-73.629242,5791.109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.400520,-438.840302,-860.293762,,,,,,,,,,,,,,,,,,,,,,,,,-2065.524414,-396.394867,1677.148071,,,,,,,,,,,,,,,,,,,,,,,,
1082,9.016667,960.780457,-73.361366,5791.492676,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.377098,-438.893036,-860.265686,,,,,,,,,,,,,,,,,,,,,,,,,-2065.592529,-396.403625,1677.130981,,,,,,,,,,,,,,,,,,,,,,,,
1083,9.025000,960.806213,-73.331543,5791.493652,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.398544,-438.929443,-860.311096,,,,,,,,,,,,,,,,,,,,,,,,,-2065.600098,-396.463501,1677.095093,,,,,,,,,,,,,,,,,,,,,,,,
1084,9.033333,960.793457,-73.353271,5791.493652,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.407738,-439.001251,-860.289246,,,,,,,,,,,,,,,,,,,,,,,,,-2065.585693,-396.471710,1677.114746,,,,,,,,,,,,,,,,,,,,,,,,
1085,9.041667,960.810791,-73.355103,5791.492188,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.455101,-438.892487,-860.346497,,,,,,,,,,,,,,,,,,,,,,,,,-2065.603027,-396.282562,1677.702271,,,,,,,,,,,,,,,,,,,,,,,,
1086,9.050000,960.807251,-73.377563,5791.505371,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.423248,-438.875824,-860.315308,,,,,,,,,,,,,,,,,,,,,,,,,-2065.566162,-396.404236,1677.149536,,,,,,,,,,,,,,,,,,,,,,,,
1087,9.058333,960.801819,-73.365311,5791.487305,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.374855,-438.924957,-860.311951,,,,,,,,,,,,,,,,,,,,,,,,,-2065.545166,-396.426666,1677.163208,,,,,,,,,,,,,,,,,,,,,,,,
1088,9.066667,960.824341,-73.344215,5791.489258,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.330841,-439.015076,-860.304871,,,,,,,,,,,,,,,,,,,,,,,,,-2065.533691,-396.440613,1677.163696,,,,,,,,,,,,,,,,,,,,,,,,
1089,9.075000,960.813782,-73.340233,5791.483398,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.383408,-438.892700,-860.390869,,,,,,,,,,,,,,,,,,,,,,,,,-2065.549072,-396.412079,1677.114258,,,,,,,,,,,,,,,,,,,,,,,,
1090,9.083333,960.805725,-73.338394,5791.493164,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.443062,-438.823303,-860.516113,,,,,,,,,,,,,,,,,,,,,,,,,-2065.541504,-396.393280,1677.164673,,,,,,,,,,,,,,,,,,,,,,,,
1091,9.091667,960.801270,-73.351837,5791.479004,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.390228,-438.865417,-860.513245,,,,,,,,,,,,,,,,,,,,,,,,,-2065.554688,-396.423340,1677.205444,,,,,,,,,,,,,,,,,,,,,,,,
1092,9.100000,960.725708,-73.413918,5791.322266,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.381523,-438.977783,-860.472412,,,,,,,,,,,,,,,,,,,,,,,,,-2065.584229,-396.434082,1677.142212,,,,,,,,,,,,,,,,,,,,,,,,
1093,9.108333,960.788635,-73.359177,5791.500488,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.389267,-439.011841,-860.453735,,,,,,,,,,,,,,,,,,,,,,,,,-2065.576660,-396.418884,1677.182495,,,,,,,,,,,,,,,,,,,,,,,,
1094,9.116667,960.807678,-73.326462,5791.483398,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.426567,-438.947845,-860.485657,,,,,,,,,,,,,,,,,,,,,,,,,-2065.116211,-396.373108,1677.402466,,,,,,,,,,,,,,,,,,,,,,,,
1095,9.125000,960.729431,-73.418854,5791.310547,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.479202,-438.816772,-860.564087,,,,,,,,,,,,,,,,,,,,,,,,,-2065.455078,-396.461060,1677.188965,,,,,,,,,,,,,,,,,,,,,,,,
1096,9.133333,960.835327,-73.362572,5791.478027,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.484726,-438.780823,-860.589050,,,,,,,,,,,,,,,,,,,,,,,,,-2065.542236,-396.418335,1677.141724,,,,,,,,,,,,,,,,,,,,,,,,
1097,9.141667,960.763672,-73.402710,5791.320312,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.433609,-438.857666,-860.551331,,,,,,,,,,,,,,,,,,,,,,,,,-2065.536377,-396.449860,1677.204834,,,,,,,,,,,,,,,,,,,,,,,,
1098,9.150000,960.609192,-73.616043,5791.133789,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.438629,-438.919861,-860.567627,,,,,,,,,,,,,,,,,,,,,,,,,-2065.554932,-396.452484,1677.153198,,,,,,,,,,,,,,,,,,,,,,,,
1099,9.158333,960.814026,-73.352905,5791.488281,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.429787,-438.876465,-860.531616,,,,,,,,,,,,,,,,,,,,,,,,,-2065.565918,-396.405457,1677.242554,,,,,,,,,,,,,,,,,,,,,,,,
1100,9.166667,960.800354,-73.358757,5791.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.442688,-438.750946,-860.595215,,,,,,,,,,,,,,,,,,,,,,,,,-2065.596924,-396.447906,1677.192383,,,,,,,,,,,,,,,,,,,,,,,,
1101,9.175000,960.777527,-73.360229,5791.502441,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.475349,-438.719482,-860.594421,,,,,,,,,,,,,,,,,,,,,,,,,-2065.559082,-396.388214,1677.197632,,,,,,,,,,,,,,,,,,,,,,,,
1102,9.183333,960.776367,-73.364937,5791.498047,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.438927,-438.821259,-860.498230,,,,,,,,,,,,,,,,,,,,,,,,,-2065.562744,-396.460846,1677.152344,,,,,,,,,,,,,,,,,,,,,,,,
1103,9.191667,960.735168,-73.429962,5791.328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.450172,-438.918365,-860.510071,,,,,,,,,,,,,,,,,,,,,,,,,-2065.546875,-396.461731,1677.205811,,,,,,,,,,,,,,,,,,,,,,,,
1104,9.200000,960.809082,-73.363266,5791.495117,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.444824,-438.923553,-860.533325,,,,,,,,,,,,,,,,,,,,,,,,,-2065.088867,-396.407318,1677.457153,,,,,,,,,,,,,,,,,,,,,,,,
1105,9.208333,960.814636,-73.349808,5791.477051,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.491661,-438.832031,-860.574768,,,,,,,,,,,,,,,,,,,,,,,,,-2065.485840,-396.449646,1677.172241,,,,,,,,,,,,,,,,,,,,,,,,
1106,9.216667,960.818176,-73.342598,5791.477051,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.515884,-438.736755,-860.613525,,,,,,,,,,,,,,,,,,,,,,,,,-2065.552246,-396.373962,1677.206909,,,,,,,,,,,,,,,,,,,,,,,,
1107,9.225000,960.801086,-73.342339,5791.483887,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.503952,-438.679199,-860.613586,,,,,,,,,,,,,,,,,,,,,,,,,-2065.178711,-396.225708,1677.879272,,,,,,,,,,,,,,,,,,,,,,,,
1108,9.233333,960.729309,-73.422180,5791.315430,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.507202,-438.735596,-860.616455,,,,,,,,,,,,,,,,,,,,,,,,,-2065.174561,-396.203003,1678.006226,,,,,,,,,,,,,,,,,,,,,,,,
1109,9.241667,960.588379,-73.598175,5791.129395,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.478699,-438.785004,-860.591797,,,,,,,,,,,,,,,,,,,,,,,,,-2065.585449,-396.335083,1677.822510,,,,,,,,,,,,,,,,,,,,,,,,
1110,9.250000,960.569275,-73.603439,5791.017578,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.478989,-438.882324,-860.513855,,,,,,,,,,,,,,,,,,,,,,,,,-2065.682617,-396.367249,1677.721436,,,,,,,,,,,,,,,,,,,,,,,,
1111,9.258333,960.575928,-73.617996,5790.992188,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.481468,-438.907318,-860.447083,,,,,,,,,,,,,,,,,,,,,,,,,-2065.626953,-396.354462,1677.682007,,,,,,,,,,,,,,,,,,,,,,,,
1112,9.266667,960.771606,-73.385017,5791.497070,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.496979,-438.817780,-860.536011,,,,,,,,,,,,,,,,,,,,,,,,,-2065.607178,-396.341339,1677.610474,,,,,,,,,,,,,,,,,,,,,,,,
