Format Version,1.24,Take Name,Take 2025-10-06 09.50.02 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 09.50.02.476 AM,Capture Start Frame,48674,Total Frames in Take,614,Total Exported Frames,614,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1840,Unlabeled 1840,Unlabeled 1840,Unlabeled 1841,Unlabeled 1841,Unlabeled 1841,Unlabeled 1842,Unlabeled 1842,Unlabeled 1842,Unlabeled 1843,Unlabeled 1843,Unlabeled 1843,Unlabeled 1844,Unlabeled 1844,Unlabeled 1844,Unlabeled 1927,Unlabeled 1927,Unlabeled 1927
,ID,"6A7F5C26D7A29011F0","6A7F5C26D7A29011F0","6A7F5C26D7A29011F0","14807F5C26D7A29011F0","14807F5C26D7A29011F0","14807F5C26D7A29011F0","14937F5C26D7A29011F0","14937F5C26D7A29011F0","14937F5C26D7A29011F0","14967F5C26D7A29011F0","14967F5C26D7A29011F0","14967F5C26D7A29011F0","14987F5C26D7A29011F0","14987F5C26D7A29011F0","14987F5C26D7A29011F0","14EB7F5C26D7A29011F0","14EB7F5C26D7A29011F0","14EB7F5C26D7A29011F0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
77,0.641667,960.209900,-74.012192,5791.319336,-2408.260254,967.469910,-5151.552734,-2437.073242,924.806213,-5351.002930,-490.407166,1049.834473,-5106.211426,-505.027130,1028.259277,-5111.558594,,,
78,0.650000,960.569336,-73.688980,5791.196777,-2407.698730,973.430969,-5155.794434,-2436.003174,928.351990,-5354.783203,-488.759399,1051.414307,-5104.145020,-503.115234,1029.634521,-5109.603516,,,
79,0.658333,960.765259,-73.426544,5791.484863,-2407.079590,979.045715,-5160.002930,-2434.953857,931.362122,-5358.570312,-486.637878,1052.605591,-5102.548340,-501.094055,1030.999756,-5107.637207,,,
80,0.666667,960.736816,-73.469505,5791.376953,-2406.452393,984.514221,-5164.645996,-2433.995117,934.071838,-5362.428711,-484.666107,1054.020142,-5100.481934,-498.786865,1032.069946,-5105.705078,,,
81,0.675000,960.583252,-73.690254,5791.185059,-2405.757812,989.635498,-5169.467773,-2433.138672,936.479004,-5366.435547,-482.646790,1055.297852,-5098.620605,-497.733826,1033.939697,-5103.594238,,,
82,0.683333,960.085144,-74.166061,5791.272949,-2405.386963,995.199280,-5174.941895,-2432.176025,938.709412,-5370.751465,-480.412781,1056.634033,-5096.867188,-495.608978,1035.305298,-5101.644043,,,
83,0.691667,960.218689,-74.029137,5791.257324,-2404.793457,999.882324,-5179.957520,-2431.125244,940.891235,-5375.214844,-478.321503,1058.063232,-5095.162598,-493.829071,1036.756958,-5099.575195,,,
84,0.700000,960.567444,-73.664413,5791.146484,-2404.148926,1004.502991,-5185.095215,-2429.809326,943.005676,-5379.889648,-476.396271,1059.535278,-5093.100586,-491.650360,1038.154541,-5097.579102,,,
85,0.708333,960.546753,-73.674355,5791.121094,-2403.349121,1009.230835,-5190.459473,-2428.400635,944.912048,-5384.548828,-474.541687,1060.943481,-5091.261230,-489.600098,1039.623779,-5095.547852,,,
86,0.716667,960.754517,-73.407455,5791.502441,-2402.699219,1014.404419,-5196.847168,-2426.831055,946.646484,-5389.400391,-473.015381,1062.987793,-5089.329102,-487.446442,1041.066895,-5093.513184,,,
87,0.725000,960.533325,-73.647743,5791.498047,-2401.883301,1019.443726,-5203.263672,-2425.207764,948.141785,-5394.548828,-471.444672,1064.869385,-5087.017578,-485.429993,1042.435669,-5091.434570,,,
88,0.733333,960.039185,-74.178490,5791.388184,-2401.180420,1023.555847,-5209.456543,-2423.532471,949.128601,-5399.660156,-469.406494,1066.245117,-5085.252930,-483.170837,1043.943970,-5089.436523,,,
89,0.741667,960.041504,-74.167000,5791.323242,-2400.528320,1027.108643,-5215.622559,-2421.862793,949.757385,-5404.820312,-466.847015,1067.635864,-5083.512695,-482.104797,1046.067627,-5087.111816,,,
90,0.750000,960.048340,-74.158958,5791.305176,-2399.476318,1030.251709,-5221.942871,-2420.157715,950.054871,-5410.011719,-464.962646,1069.144653,-5081.418945,-479.985535,1047.645874,-5085.169434,,,
91,0.758333,960.062073,-74.165733,5791.333008,-2398.438721,1033.059082,-5228.159180,-2418.493896,949.956177,-5415.144043,-462.891510,1070.774048,-5079.611816,-478.187134,1049.245972,-5083.177734,,,
92,0.766667,960.744141,-73.429832,5791.505371,-2397.348389,1035.695068,-5234.455566,-2416.976562,949.648743,-5420.180176,-460.513519,1072.318359,-5077.998047,-475.980896,1050.777832,-5081.230957,,,
93,0.775000,960.556763,-73.626999,5791.497070,-2396.125732,1037.915649,-5240.568359,-2415.349854,949.293762,-5425.318848,-459.099365,1074.120483,-5075.984375,-473.701813,1052.245117,-5079.322266,,,
94,0.783333,960.067993,-74.169662,5791.363281,-2394.906250,1040.032349,-5246.896484,-2413.624268,948.828918,-5430.382812,-457.064819,1075.989380,-5073.975098,-471.300232,1053.862427,-5077.474121,,,
