Format Version,1.24,Take Name,Take 2025-10-06 10.00.04 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 10.00.04.992 AM,Capture Start Frame,120979,Total Frames in Take,1252,Total Exported Frames,1252,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
907,7.558333,960.795349,-73.333679,5791.466797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.710510,-469.159515,-1232.239990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.734413,-456.792175,-3576.252686,120.011482,-472.028473,-3546.245117,,,,-191.349854,-466.758362,-4038.913818,-183.642487,-492.467865,-4018.529297,59.506481,-467.524872,-3532.447510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,7.566667,960.831787,-73.335991,5791.493652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.762085,-469.170105,-1232.218140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.796295,-460.306458,-3574.867432,120.139290,-472.069916,-3546.041016,,,,-190.994507,-464.144653,-4034.079590,-183.898941,-491.589783,-4014.633301,59.609764,-467.551208,-3532.526611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,7.575000,960.841125,-73.328217,5791.473633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.744385,-469.179962,-1232.250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.500748,-460.352966,-3574.660645,120.016975,-472.357635,-3545.809326,,,,-191.032547,-461.809235,-4028.580566,-183.592163,-490.072937,-4010.585205,58.434929,-468.561737,-3531.959961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,7.583333,960.769043,-73.361076,5791.307617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.808899,-469.261383,-1232.170166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.268089,-460.440674,-3574.486816,119.752541,-472.724762,-3545.546387,,,,-190.988678,-459.292938,-4022.789551,-183.906586,-488.582367,-4006.086914,58.284027,-468.921967,-3531.726562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,7.591667,960.826416,-73.300224,5791.471191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.774231,-469.230103,-1232.190918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.383011,-461.139282,-3574.382812,119.633781,-472.835236,-3545.424805,,,,-191.768845,-456.960724,-4016.509521,-183.637146,-486.583862,-4001.452881,58.815300,-468.882812,-3531.799316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,7.600000,960.817749,-73.293526,5791.476074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.744324,-469.194275,-1232.200195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.168846,-461.995636,-3574.223877,119.628677,-472.789551,-3545.415283,,,,-191.094666,-453.387482,-4010.324463,-184.494659,-484.847961,-3996.261719,59.211411,-468.583557,-3532.138184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7.608333,960.808716,-73.306602,5791.482910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.769531,-469.193695,-1232.222168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.125565,-462.355560,-3573.950195,119.705887,-472.777802,-3545.405518,,,,-191.145050,-449.480713,-4003.789795,-184.597443,-481.737000,-3991.068604,59.088993,-468.624084,-3532.155518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,7.616667,960.743042,-73.369186,5791.319336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.731873,-469.172913,-1232.226562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.689598,-462.024109,-3573.639404,119.675751,-472.990387,-3545.282715,,,,-191.831741,-446.146942,-3996.830322,-185.122269,-478.210480,-3985.916016,59.057251,-468.755524,-3532.117188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,7.625000,960.825073,-73.319336,5791.455566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.784058,-469.190674,-1232.189819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.239182,-460.349457,-3572.365234,119.695908,-473.243744,-3545.193115,,,,-191.368774,-441.297546,-3990.172119,-185.141663,-474.021606,-3980.309326,57.680134,-470.121277,-3531.395508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,7.633333,960.833313,-73.323845,5791.507324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.804565,-469.169708,-1232.175659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.623573,-447.692017,-3571.594238,119.707939,-473.481171,-3545.093018,,,,-190.961014,-436.777435,-3982.828125,-185.182236,-469.795898,-3974.203857,57.770794,-470.223083,-3531.321533,,,,-192.556503,-405.933228,-3991.445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,7.641667,960.836609,-73.315826,5791.482422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.715393,-469.130554,-1232.277710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.095970,-446.698547,-3570.737305,119.915047,-473.381653,-3545.195312,,,,-191.377533,-432.270416,-3974.612793,-185.519501,-465.490356,-3967.392334,57.988995,-470.311493,-3531.165283,,,,-192.097977,-402.395935,-3981.866943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,7.650000,960.827332,-73.320244,5791.473633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.783142,-469.239105,-1232.180786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.224113,-473.147552,-3545.360107,,,,-190.371643,-426.261108,-3966.722168,-185.223770,-460.077179,-3960.291016,58.265842,-470.388153,-3530.976318,,,,-191.791718,-398.493164,-3971.653564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,7.658333,960.755188,-73.372078,5791.307129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.774109,-469.252014,-1232.133789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.297890,-473.267090,-3545.368408,,,,-189.550476,-420.745209,-3958.159668,-183.399902,-453.824310,-3952.841553,59.041191,-470.207245,-3531.128418,,,,-191.110046,-394.039429,-3961.550781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,7.666667,960.835815,-73.294609,5791.483887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.782227,-469.273682,-1232.141479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.409599,-473.465149,-3545.324463,,,,-187.886108,-415.266724,-3949.051514,-184.486588,-451.184601,-3943.871338,58.784992,-470.435028,-3530.909424,,,,-190.252243,-388.895081,-3951.055176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,7.675000,960.832581,-73.307701,5791.497070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.789001,-469.272125,-1232.143066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.589333,-473.803040,-3545.283203,,,,-188.821182,-412.964081,-3938.237549,-182.833679,-446.506287,-3934.764648,59.430809,-470.228333,-3531.103516,,,,-190.272797,-383.608124,-3939.912598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,7.683333,960.808960,-73.332260,5791.493652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.816711,-469.210815,-1232.106079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.438622,-474.594971,-3544.958984,,,,-188.087921,-408.997955,-3927.147705,-182.017334,-442.668427,-3924.068848,59.982220,-470.079163,-3531.102051,,,,-189.125458,-376.550659,-3929.577881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,7.691667,960.788879,-73.334816,5791.483887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.740784,-469.118439,-1232.195557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.457855,-475.225739,-3544.685547,,,,-187.187515,-404.982880,-3915.597900,-183.545319,-440.903442,-3911.966309,62.717518,-472.308044,-3531.302979,,,,-188.338470,-372.815247,-3917.743164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,7.700000,960.737854,-73.381470,5791.307129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.811646,-469.208618,-1232.114868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.462357,-475.441620,-3544.555664,,,,-187.380508,-402.288452,-3902.809082,-182.681290,-437.261536,-3899.187744,62.869736,-472.264709,-3531.338135,,,,-186.041016,-368.586029,-3905.885498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,7.708333,960.802795,-73.344742,5791.481934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.716675,-469.204010,-1232.196411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.644318,-475.250244,-3544.679199,,,,-186.873383,-400.323120,-3889.779785,-180.465668,-433.423157,-3886.016113,62.220463,-472.928192,-3531.243408,,,,-184.417236,-365.639282,-3893.259766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,7.716667,960.820435,-73.317848,5791.487305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.691772,-469.193604,-1232.216431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.764313,-474.722656,-3544.896729,,,,-184.150665,-397.125824,-3876.378174,-179.974457,-431.060760,-3871.775635,62.082741,-472.746277,-3531.219238,,,,-181.903992,-362.949219,-3880.392334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,7.725000,960.761047,-73.373009,5791.327148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.712158,-469.209595,-1232.206909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.838997,-474.075867,-3545.267578,,,,-182.065292,-395.445557,-3862.507812,-177.650452,-429.207520,-3857.420898,62.462399,-472.542725,-3531.294434,,,,-180.562408,-361.819153,-3866.827637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,7.733333,960.824646,-73.320229,5791.507324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.752075,-469.231628,-1232.190918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.910835,-473.717133,-3545.498047,,,,-179.005096,-394.161560,-3848.286133,-175.597198,-428.207214,-3842.552490,62.683723,-472.296021,-3531.346680,,,,-177.264328,-360.806244,-3853.243896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,7.741667,960.836060,-73.304436,5791.488770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.750610,-469.174011,-1232.219360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.086914,-473.561646,-3545.546387,,,,-176.917343,-394.392914,-3833.513184,-173.014114,-427.534332,-3827.069092,62.858543,-472.169312,-3531.353516,,,,-174.356552,-360.663208,-3838.917480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,7.750000,960.803955,-73.326111,5791.491211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.722473,-469.219940,-1232.192261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.126633,-473.592529,-3545.507568,,,,-173.587524,-394.357239,-3818.336182,-170.743271,-427.994324,-3811.141602,62.950321,-472.184937,-3531.332031,,,,-170.944687,-360.530121,-3824.564697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,7.758333,960.791443,-73.316734,5791.485352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.633545,-469.164001,-1232.238647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.133072,-473.617096,-3545.451660,,,,-170.707687,-395.204895,-3802.490967,-167.133362,-428.123260,-3794.796143,62.986538,-472.308502,-3531.249023,,,,-167.546722,-361.293091,-3809.554443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,7.766667,960.793640,-73.329376,5791.496094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.704529,-469.217651,-1232.190796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.066536,-473.820679,-3545.346680,,,,-167.169296,-396.250854,-3786.399902,-164.287094,-428.699219,-3777.749512,62.081776,-473.199188,-3530.985352,,,,-165.028503,-363.682556,-3793.632080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,7.775000,960.799622,-73.349541,5791.477539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.718933,-469.194000,-1232.227783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.929756,-474.119324,-3545.183838,,,,-163.479858,-397.442902,-3769.633545,-161.432846,-430.128967,-3760.067383,62.052349,-473.298309,-3530.931396,,,,-160.302795,-364.633911,-3777.751953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,7.783333,960.818665,-73.315613,5791.482422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.631348,-469.135956,-1232.265503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.970871,-474.201447,-3545.104004,,,,-159.442917,-398.750244,-3752.437500,-157.517883,-431.558960,-3742.206299,59.256229,-470.972260,-3530.361328,,,,-157.377762,-367.628113,-3761.056885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,7.791667,960.826355,-73.302505,5791.490234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.682129,-469.214417,-1232.199585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.926849,-474.322418,-3545.008789,,,,-155.345230,-400.632874,-3734.979492,-153.646255,-432.238281,-3723.581787,59.291748,-471.078461,-3530.117676,,,,-152.313583,-368.699158,-3744.476074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,7.800000,960.830078,-73.286766,5791.476562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.768127,-469.299713,-1232.157593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.033775,-474.237274,-3545.009033,,,,-151.071732,-401.973022,-3716.703125,-133.013336,-419.712830,-3710.414795,59.232563,-471.227264,-3530.303711,,,,-150.523666,-373.001434,-3726.479248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,7.808333,960.833252,-73.295036,5791.479980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.716309,-469.246552,-1232.225342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.113068,-474.209686,-3544.958008,,,,-146.055786,-403.727844,-3698.301025,-113.656624,-408.380432,-3696.068359,59.149025,-471.366364,-3530.302979,,,,-145.301010,-374.981506,-3708.976562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,7.816667,960.836609,-73.295395,5791.484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.797241,-469.284698,-1232.143433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.027962,-474.386932,-3544.812500,,,,,,,-96.265839,-398.198975,-3683.178711,59.108353,-471.491211,-3530.189209,,,,-140.483841,-377.668121,-3690.927979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,7.825000,960.812134,-73.315544,5791.483887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.698914,-469.209503,-1232.246216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.934746,-474.637421,-3544.639648,,,,,,,,,,59.287392,-471.837708,-3530.067383,,,,-135.611145,-380.566895,-3672.563232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,7.833333,960.790527,-73.340866,5791.494629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.777588,-469.280518,-1232.141235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.818275,-474.946411,-3544.432617,,,,,,,,,,59.270065,-472.010986,-3529.916992,,,,-131.233353,-383.171265,-3656.063477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,7.841667,960.800415,-73.324471,5791.495117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.651428,-469.199493,-1232.229248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.874687,-475.004425,-3544.325195,,,,,,,,,,59.300083,-472.148712,-3529.810547,,,,-127.126366,-387.614410,-3633.766357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,7.850000,960.803101,-73.339333,5791.484863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.613342,-469.180084,-1232.288208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.909592,-475.030640,-3544.264893,,,,,,,,,,58.605289,-472.797821,-3529.887939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,7.858333,960.811462,-73.333801,5791.492676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.709595,-469.235046,-1232.211304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.793343,-475.207764,-3544.103027,,,,,,,,,,58.990612,-472.523041,-3529.817871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,7.866667,960.827820,-73.314163,5791.487793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.679199,-469.212921,-1232.241821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.680817,-475.416504,-3543.948730,,,,,,,,,,59.562366,-472.267487,-3529.698486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,7.875000,960.830139,-73.304230,5791.496094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.723816,-469.253998,-1232.171753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.759941,-475.550812,-3543.885010,,,,,,,,,,60.810009,-471.589508,-3529.567871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,7.883333,960.820190,-73.322731,5791.501953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.770569,-469.276459,-1232.155396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.774529,-475.638245,-3543.778809,,,,,,,,,,63.102798,-474.606415,-3529.496338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,7.891667,960.803223,-73.316132,5791.504395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.700317,-469.242065,-1232.225952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.802650,-475.714996,-3543.706299,,,,,,,,,,63.130768,-474.593689,-3529.404053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,7.900000,960.801758,-73.316772,5791.514648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.748352,-469.279724,-1232.148926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.776794,-475.726929,-3543.637695,,,,,,,,,,63.003593,-474.792297,-3529.318604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,7.908333,960.742920,-73.372879,5791.318848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.727173,-469.255951,-1232.212646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.766411,-475.800568,-3543.584717,,,,,,,,,,62.792419,-474.959106,-3529.281250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,7.916667,960.794434,-73.338081,5791.485352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.687744,-469.214478,-1232.221069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.740631,-475.897736,-3543.491943,,,,,,,,,,62.781670,-475.091034,-3529.201416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
