,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 3184,Unlabeled 3184,Unlabeled 3184,Unlabeled 3185,Unlabeled 3185,Unlabeled 3185,Unlabeled 3186,Unlabeled 3186,Unlabeled 3186,Unlabeled 3187,Unlabeled 3187,Unlabeled 3187,Unlabeled 3188,Unlabeled 3188,Unlabeled 3188,Unlabeled 3189,Unlabeled 3189,Unlabeled 3189,Unlabeled 3258,Unlabeled 3258,Unlabeled 3258,Unlabeled 3264,Unlabeled 3264,Unlabeled 3264,Unlabeled 3266,Unlabeled 3266,Unlabeled 3266,Unlabeled 3268,Unlabeled 3268,Unlabeled 3268,Unlabeled 3269,Unlabeled 3269,Unlabeled 3269,Unlabeled 3270,Unlabeled 3270,Unlabeled 3270
,ID,"6A7F5C26D7A29011F0","6A7F5C26D7A29011F0","6A7F5C26D7A29011F0","1F307F5C26D7A29011F0","1F307F5C26D7A29011F0","1F307F5C26D7A29011F0","1F357F5C26D7A29011F0","1F357F5C26D7A29011F0","1F357F5C26D7A29011F0","1F387F5C26D7A29011F0","1F387F5C26D7A29011F0","1F387F5C26D7A29011F0","1F3A7F5C26D7A29011F0","1F3A7F5C26D7A29011F0","1F3A7F5C26D7A29011F0","1F3B7F5C26D7A29011F0","1F3B7F5C26D7A29011F0","1F3B7F5C26D7A29011F0","1F877F5C26D7A29011F0","1F877F5C26D7A29011F0","1F877F5C26D7A29011F0","1F8D7F5C26D7A29011F0","1F8D7F5C26D7A29011F0","1F8D7F5C26D7A29011F0","1F8F7F5C26D7A29011F0","1F8F7F5C26D7A29011F0","1F8F7F5C26D7A29011F0","1F917F5C26D7A29011F0","1F917F5C26D7A29011F0","1F917F5C26D7A29011F0","1F927F5C26D7A29011F0","1F927F5C26D7A29011F0","1F927F5C26D7A29011F0","1F937F5C26D7A29011F0","1F937F5C26D7A29011F0","1F937F5C26D7A29011F0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
838,6.983333,960.822266,-73.311432,5791.466309,,,,,,,,,,,,,,,,,,,,,,433.807831,-255.509857,2304.352783,1386.526611,-414.121460,-2209.495850,-1001.262878,-555.435303,-6559.702637,,,
839,6.991667,960.814453,-73.351227,5791.499023,,,,,,,,,,,,,,,,,,,,,,433.776672,-255.519089,2304.373779,1386.522949,-414.085205,-2209.520264,-1001.314758,-555.447754,-6559.708984,,,
840,7.000000,960.843933,-73.333893,5791.484863,,,,,,,,,,,,,,,,,,,,,,433.778870,-255.522156,2304.384277,1386.515747,-414.138428,-2209.489258,-1001.131775,-555.306824,-6559.666016,,,
841,7.008333,960.828125,-73.353516,5791.484375,,,,,,,,,,,,,,,,,,,,,,433.784027,-255.528366,2304.385254,1386.496216,-414.161285,-2209.479004,-1001.084900,-555.306274,-6559.649414,,,
842,7.016667,960.829773,-73.376122,5791.485840,,,,,,,,,,,,,,,,,,,,,,433.778473,-255.505585,2304.369385,1386.541016,-414.096985,-2209.480225,-1001.181335,-555.357239,-6559.668945,,,
843,7.025000,960.819702,-73.358856,5791.479492,,,,,,,,,,,,,,,,,,,,,,433.756683,-255.457901,2304.365479,1386.534668,-414.081451,-2209.520020,-1001.301880,-555.381104,-6559.715820,,,
844,7.033333,960.829285,-73.346008,5791.487305,,,,,,,,,,,,,,,,,,,,,,433.754730,-255.467407,2304.363281,1386.502930,-414.109100,-2209.505859,-1001.156555,-555.212769,-6559.658691,,,
845,7.041667,960.799744,-73.334137,5791.476562,,,,,,,,,,,,,,,,,,,,,,433.554688,-255.271591,2304.484619,1386.519775,-414.125793,-2209.512695,-1001.143188,-555.265808,-6559.676758,,,
846,7.050000,960.808594,-73.344025,5791.476562,,,,,,,,,,,,,,,,,,,,,,433.595795,-255.332672,2304.500732,1386.527100,-414.119293,-2209.512207,-1001.056885,-555.247498,-6559.641602,,,
847,7.058333,960.814575,-73.337791,5791.489746,,,,,,,,,,,,,,,,,,,,,,433.806488,-255.538971,2304.385254,1386.512817,-414.142944,-2209.497803,-1001.115417,-555.291748,-6559.664551,,,
848,7.066667,960.747925,-73.392769,5791.335938,,,,,,,,,,,,,,,,,,,,,,433.773407,-255.497604,2304.355469,1386.535400,-414.125305,-2209.510010,-1001.272888,-555.386414,-6559.699219,,,
849,7.075000,960.602356,-73.596069,5791.140625,,,,,,,,,,,,,,,,,,,,,,433.599091,-255.329285,2304.472412,1386.495728,-414.189270,-2209.459961,-1001.310364,-555.371338,-6559.696289,,,
850,7.083333,960.811646,-73.326859,5791.489746,,,,,,,,,,,,,,,,,,,,,,433.763702,-255.490479,2304.358154,1386.543091,-414.097382,-2209.525146,-1001.251221,-555.370239,-6559.686523,,,
851,7.091667,960.806274,-73.330986,5791.482422,,,,,,,,,,,,,,,,,,,,,,433.818359,-255.480621,2304.346436,1386.519653,-414.128815,-2209.520752,-1001.118408,-555.317444,-6559.669922,,,
852,7.100000,960.792297,-73.346489,5791.480957,,,,,,,,,,,,,,,,,,,,,,433.861877,-255.550980,2304.356689,1386.536377,-414.122375,-2209.524414,-1001.100769,-555.339905,-6559.668457,,,
853,7.108333,960.813232,-73.335716,5791.491211,,,,,,,,,,,,,,,,,,,,,,433.817505,-255.567932,2304.373779,1386.551025,-414.149475,-2209.498779,-1001.223328,-555.410339,-6559.696777,,,
854,7.116667,960.810791,-73.342377,5791.483887,,,,,,,,,,,,,,,,,,,,,,433.789429,-255.570389,2304.375732,1386.586426,-414.129395,-2209.483643,-1001.273254,-555.395386,-6559.712402,,,
855,7.125000,960.797363,-73.361252,5791.502441,,,,,,,,,,,,,,,,,,,,,,433.745392,-255.541916,2304.387451,1386.581055,-414.127197,-2209.498291,-1001.318481,-555.403320,-6559.709961,,,
856,7.133333,960.810181,-73.350876,5791.493652,,,,,,,,,,,,,,,,,,,,,,433.778992,-255.498611,2304.383057,1386.534790,-414.177917,-2209.472168,-1001.205811,-555.340576,-6559.680176,,,
857,7.141667,960.809204,-73.360306,5791.491211,,,,,,,,,,,,,,,,,,,,,,433.784485,-255.495758,2304.400879,1386.500122,-414.231598,-2209.421387,-1001.149292,-555.316589,-6559.667969,,,
858,7.150000,960.820068,-73.363014,5791.484863,,,,,,,,,,,,,,,,,,,,,,433.801819,-255.535690,2304.387451,1386.521362,-414.229828,-2209.423096,-1001.101990,-555.298523,-6559.646484,,,
859,7.158333,960.763794,-73.401878,5791.302246,,,,,,,,,,,,,,,,,,,,,,433.762878,-255.528809,2304.372070,1386.510254,-414.248749,-2209.430420,-1001.181335,-555.320374,-6559.691895,,,
860,7.166667,960.800537,-73.367180,5791.487305,,,,,,,,,,,,,,,,,,,,,,433.778992,-255.525375,2304.385742,1386.560669,-414.169098,-2209.458984,-1001.155029,-555.273071,-6559.687988,,,
861,7.175000,960.819214,-73.349724,5791.495605,,,,,,,,,,,,,,,,,,,,,,433.756622,-255.509354,2304.394287,1386.569458,-414.132263,-2209.474365,-1001.007568,-555.197205,-6559.641602,,,
862,7.183333,960.755676,-73.422768,5791.303223,,,,,,,,,,,,,,,,,,,,,,433.768921,-255.474274,2304.395996,1386.562988,-414.132141,-2209.489502,-1001.072388,-555.254761,-6559.664551,,,
863,7.191667,960.599976,-73.589760,5791.102051,,,,,,,,,,,,,,,,,,,,,,433.793304,-255.521652,2304.371338,1386.556519,-414.191284,-2209.449463,-1001.026733,-555.193909,-6559.640625,,,
864,7.200000,960.578308,-73.599899,5790.996094,,,,,,,,,,,,,,,,,,,,,,433.778687,-255.529907,2304.371582,1386.550781,-414.224609,-2209.456055,-1001.072876,-555.253845,-6559.661133,,,
865,7.208333,960.801147,-73.326584,5791.496094,,,,,,,,,,,,,,,,,,,,,,433.781952,-255.541153,2304.394287,1386.564819,-414.190613,-2209.477783,-1001.100769,-555.275452,-6559.662598,,,
866,7.216667,960.818420,-73.342003,5791.505859,,,,,,,,,,,,,,,,,,,,,,433.748199,-255.509323,2304.396729,1386.495972,-414.231781,-2209.433105,-1001.110168,-555.292175,-6559.658203,,,
867,7.225000,960.821289,-73.330772,5791.503418,,,,,,,,,,,,,,,,,,,,,,433.620636,-255.326538,2304.480225,1386.528931,-414.174988,-2209.437256,-1001.038696,-555.229919,-6559.641113,,,
868,7.233333,960.816772,-73.340500,5791.496582,,,,,,,,,,,,,,,,,,,,,,433.793457,-255.516113,2304.362549,1386.543823,-414.169159,-2209.469238,-1001.091125,-555.244629,-6559.666504,,,
869,7.241667,960.839783,-73.342514,5791.500488,,,,,,,,,,,,,,,,,,,,,,433.794830,-255.544342,2304.348877,1386.533081,-414.205566,-2209.438477,-1001.014954,-555.170105,-6559.641113,,,
870,7.250000,960.823181,-73.322670,5791.493652,,,,,,,,,,,,,,,,,,,,,,433.770203,-255.533752,2304.366943,1386.575317,-414.135101,-2209.501465,-1000.943054,-555.110901,-6559.623535,,,
871,7.258333,960.796631,-73.340462,5791.496582,,,,,,,,,,,,,,,,,,,,,,433.787140,-255.534531,2304.400635,1386.533813,-414.157074,-2209.469727,-1000.981812,-555.168457,-6559.638184,,,
872,7.266667,960.710083,-73.405495,5791.294434,,,,,,,,,,,,,,,,,,,,,,433.803558,-255.547287,2304.372314,1386.555298,-414.140167,-2209.483643,-1001.102783,-555.263062,-6559.662598,,,
873,7.275000,960.828125,-73.340012,5791.465332,,,,,,,,,,,,,,,,,,,,,,433.802185,-255.526154,2304.368408,1386.536499,-414.196259,-2209.438232,-1001.100769,-555.254211,-6559.660156,,,
874,7.283333,960.840332,-73.322212,5791.493164,,,,,,,,,,,,,,,,,,,,,,433.795380,-255.525085,2304.390137,1386.540039,-414.232422,-2209.443115,-1001.232056,-555.336304,-6559.702637,,,
875,7.291667,960.826721,-73.337013,5791.490234,,,,,,,,,,,,,,,,,,,,,,433.578735,-255.333221,2304.503418,1386.515625,-414.253113,-2209.441650,-1001.091003,-555.257629,-6559.654785,,,
876,7.300000,960.827637,-73.347923,5791.495605,,,,,,,,,,,,,,,,,,,,,,433.577148,-255.359955,2304.527344,1386.554810,-414.186920,-2209.492676,-1001.042603,-555.236938,-6559.658203,,,
877,7.308333,960.821350,-73.374367,5791.495605,,,,,,,,,,,,,,,,,,,,,,433.774994,-255.534805,2304.403320,1386.541870,-414.210480,-2209.440918,-1001.145813,-555.295471,-6559.686035,,,
878,7.316667,960.813110,-73.341713,5791.476562,,,,,,,,,,,,,,,,,,,,,,433.814545,-255.548721,2304.359131,1386.572632,-414.140533,-2209.470215,-1001.207825,-555.318909,-6559.704590,,,
879,7.325000,960.738403,-73.415886,5791.299805,,,,,,,,,,,,,,,,,,,,,,433.808014,-255.557480,2304.349365,1386.598267,-414.127197,-2209.490479,-1001.185059,-555.268677,-6559.707520,,,
880,7.333333,960.834961,-73.335541,5791.505859,,,,,,,,,,,,,,,,,,,,,,433.793732,-255.526718,2304.343506,1386.547852,-414.160187,-2209.467773,-1001.199036,-555.241638,-6559.702637,,,
881,7.341667,960.859314,-73.311508,5791.484863,,,,,,,,,,,,,,,,,,,,,,433.608948,-255.310623,2304.494141,1386.530396,-414.208038,-2209.456299,-1001.018616,-555.149414,-6559.650391,,,
882,7.350000,960.819336,-73.341606,5791.508301,,,,,,,,,,,,,,,,,,,,,,433.781097,-255.497910,2304.384277,1386.548340,-414.197205,-2209.449707,-1001.167297,-555.284363,-6559.699219,,,
883,7.358333,960.735291,-73.387871,5791.314941,,,,,,,,,,,,,,,,,,,,,,433.782135,-255.467804,2304.353027,1386.548218,-414.193756,-2209.445068,-1001.140930,-555.259338,-6559.680176,,,
884,7.366667,960.817200,-73.343262,5791.503906,,,,,,,,,,,,,,,,,,,,,,433.804199,-255.517181,2304.359863,1386.536499,-414.198547,-2209.424805,-1001.151062,-555.271118,-6559.673340,,,
885,7.375000,960.741699,-73.395142,5791.344238,,,,,,,,,,,,,,,,,,,,,,433.788452,-255.516998,2304.376709,1386.537231,-414.166412,-2209.468018,-1001.125671,-555.228516,-6559.674316,,,
886,7.383333,960.616516,-73.591042,5791.127441,,,,,,,,,,,,,,,,,,,,,,433.782379,-255.504227,2304.371826,1386.555786,-414.142975,-2209.508545,-1001.072388,-555.191467,-6559.665039,,,
887,7.391667,960.604797,-73.618332,5790.989258,,,,,,,,,,,,,,,,,,,,,,433.817291,-255.519653,2304.379150,1386.545166,-414.167999,-2209.477539,-1000.983459,-555.105957,-6559.633301,,,
888,7.400000,960.841248,-73.345490,5791.488281,,,,,,,,,,,,,,,,,,,,,,433.599915,-255.282852,2304.479248,1386.552124,-414.178345,-2209.454590,-1001.127869,-555.219421,-6559.692383,,,
889,7.408333,960.832642,-73.332031,5791.509766,,,,,,,,,,,,,,,,,,,,,,433.809723,-255.497925,2304.341064,1386.564819,-414.163055,-2209.480469,-1001.048462,-555.185608,-6559.676758,,,
890,7.416667,960.824890,-73.355095,5791.496582,,,,,,,,,,,,,,,,,,,,,,433.777679,-255.504608,2304.357422,1386.537964,-414.143921,-2209.460449,-1001.095642,-555.205444,-6559.685059,,,
891,7.425000,960.827942,-73.336113,5791.486816,,,,,,,,,,,,,,,,,,,,,,433.816193,-255.534500,2304.379883,1386.532959,-414.157043,-2209.463379,-1001.058716,-555.190063,-6559.649414,,,
892,7.433333,960.805298,-73.321632,5791.486816,,,,,,,,,,,,,,,,,,,,,,433.833832,-255.557480,2304.400146,1386.530396,-414.193237,-2209.472656,-1001.081482,-555.236633,-6559.669922,,,
893,7.441667,960.806885,-73.333603,5791.478027,,,,,,,,,,,,,,,,,,,,,,433.804138,-255.533722,2304.380859,1386.544189,-414.235535,-2209.434326,-1000.979065,-555.127991,-6559.635254,,,
894,7.450000,960.797180,-73.362701,5791.497559,,,,,,,,,,,,,,,,,,,,,,433.574982,-255.289429,2304.487305,1386.585693,-414.193726,-2209.469971,-1001.061768,-555.156250,-6559.666016,,,
895,7.458333,960.819275,-73.350746,5791.492676,,,,,,,,,,,,,,,,,,,,,,433.779633,-255.499298,2304.366943,1386.588257,-414.165497,-2209.473145,-1001.096741,-555.194214,-6559.665527,,,
896,7.466667,960.812134,-73.373940,5791.508301,,,,,,,,,,,,,,,,,,,,,,433.778290,-255.512146,2304.370361,1386.556030,-414.180023,-2209.450928,-1001.032349,-555.193726,-6559.666016,,,
897,7.475000,960.825012,-73.354668,5791.492676,,,,,,,,,,,,,,,,,,,,,,433.778992,-255.529022,2304.397461,1386.560059,-414.159546,-2209.507080,-1001.075256,-555.225891,-6559.679199,,,
898,7.483333,960.818420,-73.350075,5791.495117,,,,,,,,,,,,,,,,,,,,,,433.784088,-255.544754,2304.385254,1386.526611,-414.222321,-2209.438965,-1001.050232,-555.166992,-6559.664551,,,
899,7.491667,960.733948,-73.384590,5791.300781,,,,,,,,,,,,,,,,,,,,,,433.780762,-255.517151,2304.380859,1386.538208,-414.221649,-2209.441650,-1001.208313,-555.273193,-6559.709473,,,
900,7.500000,960.801147,-73.336227,5791.492188,,,,,,,,,,,,,,,,,,,,,,433.755585,-255.507111,2304.386963,1386.529053,-414.261902,-2209.427246,-1000.975159,-555.113098,-6559.642578,,,
901,7.508333,960.805115,-73.317711,5791.507324,,,,,,,,,,,,,,,,,,,,,,433.777985,-255.489563,2304.379150,1386.565674,-414.230011,-2209.469482,-1001.089355,-555.230164,-6559.677246,,,
902,7.516667,960.833435,-73.330818,5791.493164,,,,,,,,,,,,,,,,,,,,,,433.786957,-255.479752,2304.375488,1386.548828,-414.225037,-2209.435791,-1001.032471,-555.188110,-6559.660156,,,
903,7.525000,960.820923,-73.335388,5791.501465,,,,,,,,,,,,,,,,,,,,,,433.797577,-255.522461,2304.372803,1386.559326,-414.200470,-2209.451660,-1001.141541,-555.255737,-6559.687988,,,
904,7.533333,960.750000,-73.384270,5791.317383,,,,,,,,,,,,,,,,,,,,,,433.767761,-255.514389,2304.372803,1386.548950,-414.236847,-2209.436768,-1001.180786,-555.234619,-6559.697266,,,
905,7.541667,960.808472,-73.339272,5791.488281,,,,,,,,,,,,,,,,,,,,,,433.595673,-255.348389,2304.467529,1386.540161,-414.255920,-2209.435059,-1001.068359,-555.139587,-6559.661133,,,
906,7.550000,960.796875,-73.352692,5791.489258,,,,,,,,,,,,,,,,,,,,,,433.779053,-255.502853,2304.357422,1386.558594,-414.195007,-2209.486084,-1001.091736,-555.170898,-6559.681152,,,
907,7.558333,960.820862,-73.336357,5791.491211,,,,,,,,,,,,,,,,,,,,,,433.819305,-255.489914,2304.358154,1386.543701,-414.183411,-2209.455811,-1001.028687,-555.133057,-6559.664062,,,
908,7.566667,960.828979,-73.345375,5791.465820,,,,,,,,,,,,,,,,,,,,,,433.827667,-255.542694,2304.364502,1386.565796,-414.166779,-2209.495850,-1001.102356,-555.193420,-6559.691895,,,
909,7.575000,960.839172,-73.348671,5791.491699,,,,,,,,,,,,,,,,,,,,,,433.819244,-255.566803,2304.371094,1386.537720,-414.228088,-2209.424072,-1001.136047,-555.215271,-6559.687988,,,
910,7.583333,960.838257,-73.314964,5791.488770,,,,,,,,,,,,,,,,,,,,,,433.768311,-255.536682,2304.374023,1386.556030,-414.205139,-2209.437744,-1001.172302,-555.206055,-6559.692383,,,
911,7.591667,960.820801,-73.335442,5791.470703,,,,,,,,,,,,,,,,,,,,,,433.763977,-255.538589,2304.388184,1386.561768,-414.181458,-2209.458740,-1001.176819,-555.228455,-6559.694824,,,
912,7.600000,960.834167,-73.330185,5791.479980,,,,,,,,,,,,,,,,,,,,,,433.767853,-255.501358,2304.386475,1386.566650,-414.168335,-2209.486572,-1001.199097,-555.282898,-6559.706543,,,
913,7.608333,960.835754,-73.345932,5791.474609,,,,,,,,,,,,,,,,,,,,,,433.639679,-255.341858,2304.472900,1386.571777,-414.199951,-2209.453369,-1001.088867,-555.225342,-6559.686035,,,
914,7.616667,960.825256,-73.351822,5791.478516,,,,,,,,,,,,,,,,,,,,,,433.829987,-255.558701,2304.352295,1386.558716,-414.215607,-2209.436768,-1001.055481,-555.206360,-6559.670410,,,
915,7.625000,960.819519,-73.364044,5791.494629,,,,,,,,,,,,,,,,,,,,,,433.818542,-255.551392,2304.355713,1386.561035,-414.199280,-2209.456055,-1001.209839,-555.276672,-6559.715332,,,
916,7.633333,960.842651,-73.356392,5791.490234,,,,,,,,,,,,,,,,,,,,,,433.601227,-255.355743,2304.497803,1386.554688,-414.156403,-2209.481689,-1001.199585,-555.248169,-6559.716797,,,
917,7.641667,960.828613,-73.333618,5791.501465,,,,,,,,,,,,,,,,,,,,,,433.786621,-255.514557,2304.372314,1386.538940,-414.157837,-2209.459961,-1001.257568,-555.311218,-6559.724121,,,
918,7.650000,960.753479,-73.364754,5791.297363,,,,,,,,,,,,,,,,,,,,,,433.788330,-255.459076,2304.356201,1386.594971,-414.149475,-2209.480713,-1001.199097,-555.275391,-6559.712402,,,
919,7.658333,960.804626,-73.306435,5791.478516,,,,,,,,,,,,,,,,,,,,,,433.799866,-255.504364,2304.364746,1386.575073,-414.211792,-2209.465820,-1001.120789,-555.220398,-6559.682129,,,
920,7.666667,960.821777,-73.329933,5791.489258,,,,,,,,,,,,,,,,,,,,,,433.785767,-255.529129,2304.360352,1386.559692,-414.185089,-2209.456787,-1001.177429,-555.232300,-6559.693848,,,
921,7.675000,960.820740,-73.330009,5791.475586,,,,,,,,,,,,,,,,,,,,,,433.776855,-255.547287,2304.368164,1386.562256,-414.167267,-2209.467529,-1001.124878,-555.183655,-6559.671387,,,
922,7.683333,960.741028,-73.382469,5791.328613,,,,,,,,,,,,,,,,,,,,,,433.798126,-255.546600,2304.385986,1386.553467,-414.175598,-2209.449707,-1001.219299,-555.287598,-6559.699707,,,
923,7.691667,960.805542,-73.344574,5791.475586,,,,,,,,,,,,,,,,,,,,,,433.598572,-255.307190,2304.496826,1386.546143,-414.211304,-2209.425293,-1001.124268,-555.216125,-6559.678711,,,
924,7.700000,960.817566,-73.346214,5791.497070,,,,,,,,,,,,,,,,,,,,,,433.600464,-255.290421,2304.499756,1386.605713,-414.172119,-2209.473389,-1001.145386,-555.232117,-6559.693359,,,
925,7.708333,960.824829,-73.346260,5791.485352,,,,,,,,,,,,,,,,,,,,,,433.570892,-255.339676,2304.495361,1386.561646,-414.215851,-2209.456055,-1001.178955,-555.222534,-6559.700195,,,
926,7.716667,960.743774,-73.399208,5791.300293,,,,,,,,,,,,,,,,,,,,,,433.538696,-255.303650,2304.497314,1386.522217,-414.218506,-2209.449463,-1001.122009,-555.216797,-6559.687012,,,
927,7.725000,960.826233,-73.356346,5791.479492,,,,,,,,,,,,,,,,,,,,,,433.777008,-255.503738,2304.363525,1386.514771,-414.221893,-2209.436768,-1001.126770,-555.222839,-6559.696777,,,
928,7.733333,960.814514,-73.348564,5791.497070,,,,,,,,,,,,,,,,,,,,,,433.629059,-255.324631,2304.477539,1386.535645,-414.210968,-2209.429199,-1001.271240,-555.331421,-6559.731445,,,
929,7.741667,960.822083,-73.343132,5791.487793,,,,,,,,,,,,,,,,,,,,,,433.577179,-255.341385,2304.520020,1386.555176,-414.228607,-2209.448486,-1001.210571,-555.263611,-6559.720703,,,
930,7.750000,960.814697,-73.366058,5791.489746,,,,,,,,,,,,,,,,,,,,,,433.754150,-255.535904,2304.405273,1386.602905,-414.159698,-2209.477539,-1001.145142,-555.173828,-6559.701660,,,
931,7.758333,960.825989,-73.350952,5791.486816,,,,,,,,,,,,,,,,,,,,,,433.558228,-255.294205,2304.470459,1386.604004,-414.176117,-2209.481445,-1001.152405,-555.251099,-6559.686035,,,
932,7.766667,960.821594,-73.337585,5791.492676,,,,,,,,,,,,,,,,,,,,,,433.569672,-255.292572,2304.497803,1386.578857,-414.188507,-2209.474609,-1000.948547,-555.151123,-6559.663086,,,
933,7.775000,960.748169,-73.405121,5791.300781,,,,,,,,,,,,,,,,,,,,,,433.756927,-255.514709,2304.389648,1386.534180,-414.189911,-2209.429199,-1001.130371,-555.264282,-6559.694336,,,
934,7.783333,960.806641,-73.363235,5791.486328,,,,,,,,,,,,,,,,,,,,,,433.785858,-255.511551,2304.367676,1386.559448,-414.168762,-2209.427979,-1001.187195,-555.225769,-6559.714844,,,
935,7.791667,960.820862,-73.348717,5791.483887,,,,,,,,,,,,,,,,,,,,,,433.793274,-255.529724,2304.375977,1386.566284,-414.164795,-2209.452148,-1001.057373,-555.105835,-6559.681152,,,
936,7.800000,960.826599,-73.346764,5791.485840,,,,,,,,,,,,,,,,,,,,,,433.747345,-255.518204,2304.388672,1386.556763,-414.205933,-2209.445312,-1001.040710,-555.119263,-6559.674316,,,
937,7.808333,960.824158,-73.341835,5791.457031,,,,,,,,,,,,,,,,,,,,,,433.555939,-255.316711,2304.499756,1386.563599,-414.194489,-2209.454102,-1001.049377,-555.148865,-6559.688965,,,
938,7.816667,960.824707,-73.316643,5791.474121,,,,,,,,,,,,,,,,,,,,,,433.584412,-255.353149,2304.537598,1386.548706,-414.187714,-2209.450195,-1000.973938,-555.117310,-6559.666016,,,
939,7.825000,960.813354,-73.325729,5791.477539,,,,,,,,,,,,,,,,,,,,,,433.783508,-255.548889,2304.394531,1386.553955,-414.182037,-2209.433594,-1001.074463,-555.207947,-6559.699219,,,
940,7.833333,960.805603,-73.339516,5791.487793,,,,,,,,,,,,,,,,,,,,,,433.799500,-255.565170,2304.353027,1386.588623,-414.164337,-2209.448975,-1001.055481,-555.173157,-6559.695801,,,
941,7.841667,960.796753,-73.325531,5791.493164,,,,,,,,,,,,,,,,,,,,,,433.748169,-255.518997,2304.371582,1386.580688,-414.149017,-2209.472168,-1001.081726,-555.151611,-6559.695801,,,
942,7.850000,960.818848,-73.319305,5791.489746,,,,,,,,,,,,,,,,,,,,,,433.564484,-255.283676,2304.504639,1386.563110,-414.169220,-2209.483643,-1001.023071,-555.094360,-6559.677734,,,
943,7.858333,960.849121,-73.312935,5791.492188,,,,,,,,,,,,,,,,,,,,,,433.586517,-255.314682,2304.508789,1386.545654,-414.207184,-2209.468506,-1001.191833,-554.756104,-6559.676270,,,
944,7.866667,960.826172,-73.350891,5791.476562,,,,,,,,,,,,,,,,,,,,,,433.785797,-255.502518,2304.371582,1386.518433,-414.240753,-2209.423828,-1001.101746,-555.113403,-6559.687012,,,
945,7.875000,960.827454,-73.330185,5791.478516,,,,,,,,,,,,,,,,,,,,,,433.613739,-255.321808,2304.450195,1386.563965,-414.186462,-2209.429443,-1001.043091,-555.248047,-6559.695312,,,
946,7.883333,960.810486,-73.352074,5791.495605,,,,,,,,,,,,,,,,,,,,,,433.779816,-255.516052,2304.347168,1386.557617,-414.183746,-2209.458252,-1001.081848,-555.229126,-6559.710938,,,
947,7.891667,960.813110,-73.338905,5791.476562,,,,,,,,,,,,,,,,,,,,,,433.764618,-255.518143,2304.354980,1386.571289,-414.163269,-2209.477295,-1001.084106,-555.161499,-6559.689453,,,
948,7.900000,960.811401,-73.329453,5791.472656,,,,,,,,,,,,,,,,,,,,,,433.803955,-255.534821,2304.376953,1386.555298,-414.185181,-2209.439697,-1000.992432,-555.082153,-6559.656250,,,
949,7.908333,960.816162,-73.335846,5791.476562,,,,,,,,,,,,,,,,,,,,,,433.809540,-255.537567,2304.380859,1386.581543,-414.185669,-2209.485352,-1001.166016,-555.243164,-6559.717773,,,
950,7.916667,960.828735,-73.313942,5791.484375,,,,,,,,,,,,,,,,,,,,,,433.766693,-255.516922,2304.377197,1386.576538,-414.219788,-2209.446533,-1001.188293,-555.250793,-6559.728516,,,
951,7.925000,960.818115,-73.325760,5791.483887,,,,,,,,,,,,,,,,,,,,,,433.788300,-255.561417,2304.378906,1386.600830,-414.143219,-2209.500244,-1001.226807,-555.290222,-6559.741211,,,
952,7.933333,960.829407,-73.323349,5791.488281,,,,,,,,,,,,,,,,,,,,,,433.794861,-255.565231,2304.378906,1386.533203,-414.205322,-2209.446777,-1001.256714,-555.299988,-6559.747070,,,
953,7.941667,960.827515,-73.337418,5791.486328,,,,,,,,,,,,,,,,,,,,,,433.811157,-255.540466,2304.383545,1386.522217,-414.225800,-2209.436768,-1001.107666,-555.242920,-6559.690430,,,
954,7.950000,960.831543,-73.331482,5791.490723,,,,,,,,,,,,,,,,,,,,,,433.799225,-255.547974,2304.397217,1386.531006,-414.242279,-2209.442383,-1001.142883,-555.237244,-6559.707520,,,
955,7.958333,960.841675,-73.325180,5791.483887,,,,,,,,,,,,,,,,,,,,,,433.755310,-255.501068,2304.387451,1386.556763,-414.201050,-2209.434570,-1001.150269,-555.189636,-6559.716309,,,
956,7.966667,960.836426,-73.325691,5791.479492,,,,,,,,,,,,,,,,,,,,,,433.554260,-255.265945,2304.481689,1386.575195,-414.178833,-2209.489990,-1001.070374,-555.131165,-6559.692871,,,
957,7.975000,960.826965,-73.329041,5791.497070,,,,,,,,,,,,,,,,,,,,,,433.544067,-255.290237,2304.496826,1386.571533,-414.132812,-2209.489746,-1001.097900,-555.172119,-6559.707031,,,
958,7.983333,960.817444,-73.318199,5791.491211,,,,,,,,,,,,,,,,,,,,,,433.768982,-255.508774,2304.380615,1386.587769,-414.082977,-2209.500977,-1001.047729,-555.184814,-6559.687500,,,
959,7.991667,960.793579,-73.324226,5791.492676,,,,,,,,,,,,,,,,,,,,,,433.775635,-255.496109,2304.394287,1386.549805,-414.165039,-2209.447021,-1001.055603,-555.176758,-6559.687988,,,
