Format Version,1.24,Take Name,Take 2025-10-06 09.59.46 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 09.59.46.167 AM,Capture Start Frame,118720,Total Frames in Take,1787,Total Exported Frames,1787,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1595,13.291667,960.798218,-73.331764,5791.486328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1618.994751,512.223755,-6021.422363,,,,-1290.214600,542.243286,-4098.100586,-1861.398193,459.500763,-5378.250000,-545.852051,-591.263794,-6027.416016,-537.428406,-577.814697,-6055.965820,14.642987,-618.436890,-6689.889160,,,,,,,,,
1596,13.300000,960.824585,-73.319756,5791.490234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1621.706299,511.959320,-6023.175781,,,,-1285.635986,541.809631,-4107.145020,-1860.425171,458.546753,-5378.096191,-545.978394,-591.378418,-6027.321289,-537.006592,-575.719666,-6055.250488,15.200391,-618.823120,-6689.847168,,,,,,,,,
1597,13.308333,960.760376,-73.392906,5791.302734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1624.313843,511.378052,-6024.696777,,,,-1281.166382,540.867065,-4115.757324,-1859.719849,458.356018,-5378.133789,-546.004028,-591.439514,-6027.242188,-537.273438,-575.591125,-6055.072754,14.582712,-618.362793,-6689.840820,,,,,,,,,
1598,13.316667,960.827148,-73.327042,5791.473633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1626.667725,510.685608,-6026.369629,,,,-1276.740112,539.990601,-4125.105957,-1858.589111,457.869385,-5378.005371,-546.112793,-591.558228,-6027.082031,-537.448975,-575.792542,-6054.906738,14.062933,-617.979614,-6689.888184,,,,,,,,,
1599,13.325000,960.821899,-73.325806,5791.489746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1629.231812,510.116150,-6028.127930,,,,-1272.271240,538.599731,-4134.085449,-1857.546753,457.773529,-5378.019531,-546.201782,-591.730286,-6026.884766,-537.381470,-575.778931,-6054.646973,2.659280,-608.760620,-6689.870605,,,,,,,,,
1600,13.333333,960.823181,-73.325485,5791.479492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1631.683228,509.495392,-6029.781738,,,,-1268.014893,537.481567,-4143.443848,-1856.461304,457.522980,-5378.171875,-546.080139,-591.553650,-6026.493164,-537.295044,-575.781250,-6054.271484,2.761855,-608.894531,-6689.858887,,,,,,,,,
1601,13.341667,960.834351,-73.329117,5791.484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1633.865112,509.066345,-6031.611816,,,,-1263.712646,535.630981,-4152.237793,-1855.673462,457.277924,-5378.252930,-545.634583,-592.030212,-6026.037109,-536.443420,-575.183655,-6053.411621,2.964137,-608.918518,-6689.578125,,,,,,,,,
1602,13.350000,960.835327,-73.324509,5791.488770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1636.389160,508.652740,-6033.208496,,,,-1259.619141,533.824219,-4161.607422,-1854.703247,456.744934,-5378.202637,-545.518677,-592.348999,-6025.471191,-533.394287,-577.551147,-6052.397461,3.038276,-608.852966,-6689.198730,,,,,,,,,
1603,13.358333,960.762634,-73.382256,5791.310059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1638.521240,508.107361,-6034.760254,,,,-1255.298462,532.042480,-4171.040527,-1854.183594,456.514374,-5378.372559,-545.454346,-592.327087,-6024.734863,-533.096924,-576.950500,-6051.161133,3.352458,-608.555786,-6688.691895,,,,,,,,,
1604,13.366667,960.816895,-73.311272,5791.492676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1640.631592,507.396149,-6036.423340,,,,-1251.386475,529.948486,-4180.411133,-1853.694092,456.190826,-5378.459473,-545.157166,-592.191284,-6023.900879,,,,4.163986,-607.716064,-6688.366211,,,,,,,,,
1605,13.375000,960.835999,-73.320618,5791.488770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1642.441284,506.748749,-6038.204590,,,,-1247.253418,527.549927,-4189.951172,-1852.660522,455.253143,-5378.321777,-545.673340,-592.274536,-6023.194336,,,,3.891231,-607.867798,-6688.616211,,,,,,,,,
1606,13.383333,960.805481,-73.317261,5791.482910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1644.555054,506.257477,-6040.029785,,,,-1243.365234,525.164307,-4199.807617,-1852.070435,454.860474,-5378.275879,-544.225342,-591.654663,-6021.558594,,,,2.730277,-609.098877,-6688.886230,,,,,,,,,
1607,13.391667,960.829529,-73.319023,5791.505371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1647.110596,506.110718,-6041.779785,,,,-1239.559692,522.311279,-4209.249023,-1851.030396,454.264984,-5378.071289,-543.492920,-591.444336,-6020.123047,,,,2.729955,-609.120239,-6688.770020,,,,,,,,,
1608,13.400000,960.816772,-73.325394,5791.490234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1649.515625,505.433624,-6043.428223,,,,-1235.697144,519.653015,-4219.496582,-1850.177490,454.152649,-5378.043457,-542.647095,-591.483093,-6018.846191,,,,2.705261,-609.114319,-6688.833008,,,,,,,,,
1609,13.408333,960.794434,-73.310524,5791.498535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1651.975952,504.974060,-6045.108398,,,,-1232.121704,516.893127,-4229.400391,-1848.993042,453.770813,-5377.798828,-542.048218,-591.380859,-6017.622070,,,,2.713935,-609.138245,-6688.934570,,,,,,,,,
1610,13.416667,960.766724,-73.337746,5791.507812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1654.166138,504.263275,-6047.179199,,,,-1228.443604,513.771057,-4239.171875,-1848.198120,453.631470,-5377.476562,,,,,,,2.747138,-609.143799,-6689.025391,,,,,,,,,
1611,13.425000,960.767151,-73.328804,5791.514160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1656.758423,503.775421,-6049.148438,,,,-1224.914673,510.690735,-4249.403320,-1847.418457,453.447540,-5377.176758,,,,,,,2.750345,-609.177551,-6689.115234,,,,,,,,,
1612,13.433333,960.777954,-73.323105,5791.500488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1659.530396,503.216034,-6051.143066,,,,-1221.563721,507.744385,-4259.059082,-1846.551514,452.957062,-5376.833008,,,,,,,2.767142,-609.172180,-6689.189453,,,,,,,,,
1613,13.441667,960.794861,-73.323883,5791.503906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1662.349609,502.759216,-6053.216309,,,,-1218.070190,504.633484,-4268.982422,-1846.029785,452.730774,-5376.763672,,,,,,,2.812516,-609.142273,-6689.247070,,,,,,,,,
1614,13.450000,960.807922,-73.333214,5791.492188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1665.209839,502.399689,-6055.364258,,,,-1214.611084,501.686096,-4279.082031,-1845.258301,452.187622,-5376.555176,,,,,,,2.820359,-609.141968,-6689.303223,,,,,,,,,
1615,13.458333,960.804993,-73.333450,5791.495117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1668.315796,502.012665,-6057.504395,,,,-1211.329102,498.940308,-4289.280762,-1844.712036,451.959167,-5376.452637,,,,,,,2.872077,-609.097900,-6689.338867,-1176.222168,490.746918,-4259.569824,,,,,,
1616,13.466667,960.806641,-73.359695,5791.490723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1671.374023,501.638458,-6059.531250,,,,-1208.263428,496.289215,-4299.432129,-1844.179321,451.770203,-5376.280762,,,,,,,2.905197,-609.049988,-6689.371582,-1173.052979,488.558350,-4269.860840,,,,,,
1617,13.475000,960.797302,-73.358650,5791.495605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1674.627930,501.180939,-6061.663086,,,,-1205.270996,493.989105,-4310.089844,-1843.145630,451.219482,-5375.861328,,,,,,,2.918375,-609.048523,-6689.403320,-1170.338135,486.692963,-4280.875488,,,,,,
1618,13.483333,960.818054,-73.351204,5791.475098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1678.190186,501.031860,-6064.017578,,,,-1202.530762,491.808075,-4320.713379,-1842.298096,451.162109,-5375.513184,,,,,,,2.939001,-609.038757,-6689.426758,-1167.199463,484.511597,-4291.586426,,,,,,
1619,13.491667,960.743225,-73.384453,5791.290527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1681.243530,500.928162,-6066.413574,,,,-1199.672974,489.894196,-4331.564941,-1841.093994,450.911865,-5375.008301,,,,,,,2.907533,-609.077087,-6689.430176,-1163.850098,482.163544,-4302.590820,,,,,,
1620,13.500000,960.607178,-73.571228,5791.105957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1684.955933,501.305939,-6068.974121,,,,-1196.524048,488.353516,-4340.655273,-1840.171875,450.960297,-5374.560547,,,,,,,2.886162,-609.114258,-6689.403809,-1160.545166,479.879944,-4313.461914,,,,,,
1621,13.508333,960.813110,-73.311462,5791.493652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1688.742798,502.413147,-6073.130859,,,,-1193.322021,486.037140,-4350.286133,-1838.949341,450.657135,-5373.923340,,,,,,,2.843246,-609.162598,-6689.361816,-1157.274658,477.688873,-4324.873535,,,,,,
1622,13.516667,960.769653,-73.337318,5791.367188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1692.235352,502.725433,-6077.262695,,,,-1190.095947,483.569183,-4359.364258,-1838.028931,450.577728,-5373.228027,,,,,,,2.834227,-609.200195,-6689.308105,-1154.049927,475.807953,-4336.020020,,,,,,
1623,13.525000,960.808838,-73.321709,5791.483398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1696.020142,502.807800,-6080.909180,,,,-1187.485107,482.392151,-4369.622070,-1837.086304,450.417877,-5372.582520,,,,,,,2.842025,-609.205383,-6689.248535,-1150.833252,473.886475,-4347.520996,,,,,,
1624,13.533333,960.739014,-73.390732,5791.308105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1700.179321,502.986023,-6084.387207,,,,-1185.292236,481.547638,-4380.618164,-1836.587036,450.544952,-5372.510254,,,,,,,2.892891,-609.184326,-6689.184570,-1148.141235,472.636993,-4359.172852,,,,,,
1625,13.541667,960.812561,-73.325317,5791.480469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1704.528809,503.395721,-6087.627930,,,,-1183.003662,480.529114,-4391.503418,-1836.069824,450.507599,-5372.461426,,,,,,,2.911426,-609.143982,-6689.129883,-1145.369019,471.573303,-4370.662598,,,,,,
1626,13.550000,960.817932,-73.320847,5791.480957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1708.559692,503.055084,-6090.888672,,,,-1181.040649,479.916504,-4402.774902,-1835.349854,450.158997,-5372.133789,,,,,,,2.904177,-609.145325,-6689.084473,-1142.603149,470.757263,-4382.345215,,,,,,
1627,13.558333,960.793152,-73.339989,5791.492676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1713.024658,502.738586,-6093.784668,,,,-1178.854004,479.372009,-4413.951660,-1834.840698,450.213623,-5371.800781,,,,,,,2.892360,-609.148010,-6689.041504,-1140.095947,470.355194,-4394.097168,,,,,,
1628,13.566667,960.799438,-73.335876,5791.481934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1716.960205,502.242859,-6096.710938,,,,-1176.831421,479.588654,-4425.528809,-1833.753052,449.819519,-5371.271484,,,,,,,2.887255,-609.165588,-6688.999512,-1137.634521,470.236023,-4406.033691,,,,,,
1629,13.575000,960.798523,-73.326637,5791.494629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1720.507568,501.932312,-6099.714844,,,,-1174.885986,479.922577,-4437.102051,-1833.014526,449.957397,-5371.023926,,,,,,,3.345888,-608.631287,-6689.092285,-1135.261108,470.406372,-4417.854492,,,,,,
1630,13.583333,960.817932,-73.313683,5791.482422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1724.103271,501.776459,-6102.316895,,,,-1172.842041,480.423828,-4447.929688,-1832.212280,449.822723,-5370.532715,,,,,,,3.829429,-608.131226,-6689.072754,-1133.505493,471.116302,-4429.749023,,,,,,
1631,13.591667,960.817444,-73.312149,5791.492188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1726.911133,501.564392,-6105.180664,,,,-1171.253296,481.403625,-4459.283203,-1831.846313,449.391846,-5369.664551,,,,,,,4.193624,-607.645874,-6688.979492,-1130.818359,471.560120,-4441.248047,,,,,,
1632,13.600000,960.729126,-73.375877,5791.321777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1729.645264,501.291382,-6107.955078,,,,-1169.693359,483.222595,-4470.193359,-1832.786011,449.217834,-5369.035645,,,,,,,4.241675,-607.551147,-6688.957520,-1128.776733,472.426910,-4452.651855,,,,,,
1633,13.608333,960.802490,-73.336227,5791.476562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1732.074707,501.475983,-6110.748535,,,,-1168.251587,485.091217,-4480.760742,-1833.564697,448.592499,-5368.159668,,,,,,,4.207977,-607.577881,-6688.928223,-1127.620605,473.875854,-4464.209473,,,,,,
1634,13.616667,960.804993,-73.336700,5791.490723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1734.279053,501.884766,-6113.505371,,,,-1166.709473,487.059021,-4491.033691,-1834.051147,448.437714,-5367.688965,,,,,,,4.220310,-607.609558,-6688.863281,-1125.889282,475.347717,-4475.279297,,,,,,
1635,13.625000,960.828979,-73.336136,5791.476074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1735.776855,502.306213,-6116.355957,,,,-1165.651245,489.357910,-4501.335449,-1834.179932,448.712280,-5367.847168,,,,,,,4.277788,-607.605957,-6688.786133,-1124.452881,477.210297,-4486.026367,,,,,,
1636,13.633333,960.805542,-73.300522,5791.479492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1737.227417,502.813232,-6118.851562,,,,-1164.618164,491.989227,-4511.266113,-1833.900391,448.882660,-5367.945312,,,,,,,4.309007,-607.588806,-6688.735352,-1123.723022,479.466644,-4497.039062,-441.441925,-554.120605,-5938.185059,,,
1637,13.641667,960.810547,-73.326347,5791.492188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1738.537354,503.743225,-6121.451660,,,,-1163.687378,494.662170,-4521.330566,-1832.338379,448.683533,-5367.999023,,,,,,,4.387267,-607.596863,-6688.526367,-1122.647949,481.657196,-4507.721680,-435.986206,-552.928284,-5935.342285,,,
1638,13.650000,960.815979,-73.317245,5791.468750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1739.795410,504.450684,-6123.621582,,,,-1162.691772,497.200165,-4531.553223,,,,,,,,,,4.435081,-607.608643,-6688.335449,-1121.372070,483.544525,-4518.247559,-429.617828,-551.964905,-5932.262695,,,
1639,13.658333,960.814819,-73.313179,5791.483398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1740.383911,504.889496,-6125.867188,,,,-1162.247803,501.689789,-4543.635254,,,,,,,,,,4.579462,-607.489380,-6688.153809,-1120.109253,485.624969,-4528.697754,-422.850555,-551.293335,-5929.232910,,,
1640,13.666667,960.817139,-73.304108,5791.478516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1740.839478,505.248016,-6127.672363,,,,-1160.978027,504.256073,-4553.780273,,,,,,,,,,4.777750,-607.354431,-6688.026855,-1119.126953,487.930878,-4539.469727,-416.460907,-551.048157,-5926.379883,,,
1641,13.675000,960.817139,-73.313622,5791.485840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1740.971436,505.501343,-6129.259766,,,,-1159.969116,507.016724,-4563.633301,,,,,,,,,,5.114400,-607.117249,-6687.782227,-1118.115967,490.073303,-4550.256836,-410.947968,-551.784363,-5923.795410,,,
1642,13.683333,960.815857,-73.322800,5791.491699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1740.834229,505.663635,-6130.624512,,,,-1158.883789,509.905273,-4574.296875,,,,,,,,,,5.300242,-606.991394,-6687.621094,-1116.732788,492.125092,-4560.819824,-404.393127,-551.766418,-5920.959961,,,
1643,13.691667,960.741211,-73.376472,5791.283691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1740.527466,505.707153,-6131.767578,,,,-1157.862061,512.457214,-4584.442383,,,,,,,,,,5.660424,-606.726013,-6687.408203,-1115.463379,494.401398,-4571.239258,-398.570251,-551.904053,-5918.270020,,,
1644,13.700000,960.826782,-73.332016,5791.468750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1739.785400,505.711029,-6132.574707,,,,-1157.025146,515.295654,-4594.886719,,,,,,,,,,5.976193,-606.490601,-6687.220703,-1114.389648,496.549042,-4581.685547,-393.630646,-552.353943,-5915.871582,,,
1645,13.708333,960.823608,-73.344154,5791.473633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1738.702271,505.690643,-6133.507324,,,,-1156.178589,517.755676,-4604.726074,,,,,,,,,,6.247369,-606.298767,-6687.027832,-1113.460449,499.059448,-4592.031250,-388.111328,-552.645020,-5913.391602,,,
1646,13.716667,960.831238,-73.321663,5791.487305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1737.591064,505.787598,-6134.139648,,,,-1155.413940,520.328369,-4614.761719,,,,,,,,,,2.843580,-609.335876,-6688.491699,-1112.829834,501.682709,-4602.368164,-383.314545,-552.769287,-5911.125977,,,
1647,13.725000,960.826477,-73.316185,5791.483887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1736.185425,506.141174,-6134.524414,,,,-1154.736694,522.927124,-4624.800781,,,,,,,,,,2.827793,-609.360291,-6688.510742,-1112.274902,504.285858,-4612.514648,-378.024536,-554.165833,-5908.910156,,,
1648,13.733333,960.833435,-73.333038,5791.487793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1734.692627,506.476044,-6134.983887,,,,-1154.038330,525.439697,-4634.594238,,,,,,,,,,2.838862,-609.333740,-6688.649414,-1111.556030,506.825256,-4622.712891,-373.207733,-554.899170,-5906.940918,,,
1649,13.741667,960.804077,-73.311279,5791.491699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1732.552734,506.585419,-6135.413086,,,,-1153.421021,528.100708,-4644.576172,,,,,,,,,,2.840911,-609.335693,-6688.804688,-1110.797119,509.377838,-4632.663086,-368.679565,-555.642700,-5905.161621,,,
1650,13.750000,960.800171,-73.320526,5791.497559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1730.466675,506.552887,-6135.696289,,,,-1152.734375,530.401855,-4654.079102,,,,,,,,,,2.816478,-609.326660,-6688.945801,-1109.802002,511.610626,-4642.430176,-364.307556,-556.117493,-5903.511719,,,
1651,13.758333,960.788391,-73.329277,5791.488281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1728.513062,506.803802,-6135.753418,,,,-1152.301880,532.775391,-4663.778320,,,,,,,,,,2.816767,-609.290222,-6689.065918,-1108.752686,513.953613,-4652.136719,-359.625214,-556.460693,-5901.750000,,,
1652,13.766667,960.808533,-73.305534,5791.492676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1726.763184,507.008667,-6135.751953,,,,-1151.681519,534.790527,-4673.188477,,,,,,,,,,2.852368,-609.247314,-6689.165039,-1107.886475,516.070679,-4661.566895,-355.311829,-557.748596,-5900.439453,,,
1653,13.775000,960.825439,-73.312874,5791.492188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1724.714111,507.190887,-6135.592285,,,,-1151.255859,536.829651,-4682.561523,,,,,,,,,,2.911748,-609.185181,-6689.225098,-1106.979004,518.266418,-4671.488770,-351.127838,-558.600220,-5899.246094,,,
1654,13.783333,960.819885,-73.305992,5791.477051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1722.466431,507.076569,-6135.567871,,,,-1150.494385,538.588013,-4692.273438,,,,,,,,,,2.935461,-609.168945,-6689.257812,-1106.240601,520.187012,-4681.152832,-347.222229,-559.834106,-5898.303223,,,
1655,13.791667,960.818359,-73.317154,5791.489746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1720.155151,506.843628,-6135.466309,,,,-1149.733154,539.911621,-4701.871094,,,,,,,,,,2.938834,-609.190918,-6689.276855,-1105.455933,522.067078,-4691.041504,-343.404205,-561.337036,-5897.415039,,,
1656,13.800000,960.807800,-73.322632,5791.483398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1718.113403,506.816040,-6135.295410,,,,-1149.331299,540.923950,-4711.205078,,,,,,,,,,2.949313,-609.180237,-6689.275879,-1104.883789,523.852234,-4700.748047,-340.454285,-563.163818,-5896.940918,,,
1657,13.808333,960.818970,-73.299324,5791.485840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1716.213989,506.864838,-6135.113770,,,,-1148.287964,542.348572,-4721.029297,,,,,,,,,,2.934503,-609.196167,-6689.266113,-1104.123901,525.089661,-4710.647949,-337.743652,-564.911682,-5896.477539,,,
1658,13.816667,960.809021,-73.332047,5791.493652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1714.087646,506.683899,-6134.735352,,,,-1147.141479,543.111206,-4730.916504,,,,,,,,,,2.913302,-609.200012,-6689.240723,-1103.356201,526.048035,-4720.334961,-335.055817,-567.488159,-5896.244141,,,
1659,13.825000,960.801025,-73.348206,5791.479004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1712.091919,506.316010,-6134.416504,,,,-1146.312378,543.649658,-4739.714355,,,,,,,,,,2.897549,-609.219238,-6689.211426,-1102.092651,526.518066,-4729.781250,-333.158203,-570.132019,-5896.228516,,,
1660,13.833333,960.815552,-73.325798,5791.480957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1710.204102,505.792725,-6133.972656,,,,-1144.955444,544.103271,-4748.390137,,,,,,,,,,2.933520,-609.236389,-6689.177246,-1099.575317,526.234253,-4738.847656,-331.606537,-572.792358,-5896.170898,,,
1661,13.841667,960.819641,-73.323494,5791.494629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1708.847534,505.135132,-6133.212891,,,,-1143.664795,544.531921,-4758.055176,,,,,,,,,,2.915048,-609.263428,-6689.156250,-1095.615112,525.911865,-4748.919922,-329.949585,-575.362549,-5896.419922,,,
1662,13.850000,960.838989,-73.324364,5791.493652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1707.436768,504.177643,-6132.381348,,,,-1142.115112,544.051819,-4767.268066,,,,,,,,,,2.924245,-609.212708,-6689.123535,-1094.773926,524.673401,-4757.822754,-327.812653,-577.143250,-5896.566895,,,
1663,13.858333,960.828735,-73.330666,5791.497559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1706.416260,503.967896,-6131.746582,,,,-1140.840942,543.170837,-4776.245605,,,,,,,,,,2.922261,-609.245605,-6689.102539,-1093.257568,524.074463,-4767.469727,-326.055023,-578.194580,-5896.520020,,,
1664,13.866667,960.812073,-73.337524,5791.490723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1705.593140,503.854462,-6131.014648,,,,-1139.658203,542.119263,-4785.173340,,,,,,,,,,2.951871,-609.224304,-6689.071777,-1092.035889,523.281067,-4777.027832,-325.153137,-578.964966,-5896.239746,,,
1665,13.875000,960.817932,-73.316254,5791.478027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1704.941895,503.835968,-6130.424316,,,,-1138.226074,541.192200,-4794.455078,,,,,,,,,,2.972933,-609.252258,-6689.049316,-1090.840576,522.044006,-4786.335938,-324.881531,-579.531982,-5896.088867,,,
1666,13.883333,960.805420,-73.321213,5791.499512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1704.006104,503.937317,-6129.861816,,,,-1136.713257,539.958069,-4803.441406,,,,,,,,,,2.932482,-609.279602,-6689.038574,-1089.392090,520.997681,-4795.645508,-325.265900,-579.729797,-5896.164551,,,
1667,13.891667,960.795532,-73.307404,5791.495117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1703.101440,504.035950,-6129.465820,,,,-1135.133911,538.673767,-4812.577637,,,,,,,,,,2.932164,-609.257324,-6689.017578,-1087.590576,519.631714,-4805.255371,-325.794159,-579.796448,-5895.961426,,,
1668,13.900000,960.731323,-73.373856,5791.339844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1701.913330,504.190155,-6129.062012,,,,-1133.463867,537.051514,-4821.523926,,,,,,,,,,2.901425,-609.290833,-6689.008301,-1086.241211,517.969543,-4814.170410,-325.992737,-579.789795,-5895.625488,,,
1669,13.908333,960.794678,-73.328430,5791.484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1700.644775,504.017426,-6128.488770,,,,-1131.595337,535.524475,-4830.832520,,,,,,,,,,2.888459,-609.298462,-6688.993652,-1084.880005,515.879456,-4822.816406,-326.159241,-579.917114,-5895.442383,,,
1670,13.916667,960.800232,-73.334991,5791.479004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1699.489014,503.879059,-6128.122070,,,,-1129.611084,533.721741,-4839.989746,,,,,,,,,,2.922940,-609.299377,-6688.971191,-1082.746094,514.501831,-4833.133789,-326.194458,-580.045166,-5895.314453,,,
1671,13.925000,960.822266,-73.309662,5791.488281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1698.178955,503.852081,-6127.601562,,,,-1127.736084,531.777588,-4849.210449,,,,,,,,,,2.930620,-609.299011,-6688.952148,-1081.353882,512.287354,-4842.442383,-326.117645,-580.197754,-5895.172852,,,
1672,13.933333,960.743896,-73.387978,5791.314453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1697.205811,503.898254,-6127.211426,,,,-1125.681763,529.679688,-4858.540527,,,,,,,,,,2.940553,-609.281067,-6688.930664,-1080.027344,509.364960,-4851.548828,-325.754120,-580.259827,-5894.953613,,,
1673,13.941667,960.816589,-73.294891,5791.489746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1696.201904,503.891479,-6126.811523,,,,-1123.973511,527.724365,-4868.035645,,,,,,,,,,2.936615,-609.286499,-6688.916992,-1077.342896,507.454468,-4861.213867,-325.308380,-580.302795,-5894.675781,,,
