Format Version,1.24,Take Name,Take 2025-10-06 09.48.31 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 09.48.31.906 AM,Capture Start Frame,37805,Total Frames in Take,719,Total Exported Frames,719,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
42,0.350000,960.058167,-74.179497,5791.424805,-427.096680,997.912354,-5247.257812,1475.918945,-521.924377,-6242.151855,-1597.865234,1073.234131,-3878.659668,-437.121002,973.775513,-5249.505859,-2379.890137,1149.229980,-4592.268555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358333,960.687805,-73.490288,5791.348145,-426.264404,998.666626,-5247.292480,1475.902100,-522.052490,-6242.120117,-1586.794312,1061.235840,-3828.742188,-437.091705,973.816589,-5249.665039,-2372.871094,1157.326660,-4531.476074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.366667,960.695923,-73.474037,5791.360352,-425.368805,999.781433,-5247.690918,1475.931641,-522.077576,-6242.112793,-1567.291748,1041.780884,-3777.842285,-437.134186,973.872131,-5249.756348,-2365.054932,1165.229736,-4471.063477,-1150.274414,520.311768,-5276.985352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,960.078613,-74.128525,5791.398438,-425.548553,1000.118835,-5247.859863,1475.974243,-522.063416,-6242.076172,-1551.535400,1025.621704,-3730.113770,-437.049713,973.908752,-5249.880371,-2357.772949,1173.329224,-4411.147461,-1162.535278,511.644318,-5282.022461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,960.714539,-73.462914,5791.354492,-425.676636,1000.172607,-5247.898438,1476.349609,-521.388550,-6241.970703,-1531.541504,1007.865784,-3683.847656,-436.996674,973.905151,-5249.982910,-2350.500732,1181.224243,-4350.957031,-1173.551025,503.857147,-5286.548828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.391667,960.342651,-73.807678,5791.424805,-425.651428,1000.160339,-5247.907227,1475.706421,-521.820679,-6242.285645,-1510.454346,990.229553,-3639.147949,-436.928314,973.945312,-5250.092285,-2343.166504,1189.923706,-4292.113770,-1162.685425,510.176300,-5281.937988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,960.186401,-74.033165,5791.264160,-425.772858,1000.221252,-5247.886719,1475.682861,-521.820984,-6242.302246,-1485.906860,973.288208,-3596.362305,-436.948639,973.976318,-5250.121094,-2336.497803,1198.379883,-4233.192871,-1156.656494,522.458862,-5282.737305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.408333,960.065979,-74.160255,5791.268066,-425.572021,1000.160950,-5248.007812,1476.002930,-521.238159,-6242.210449,-1460.760986,956.629028,-3555.591309,-436.429504,973.939514,-5250.222656,-2328.950439,1206.800049,-4174.774414,-1151.239990,533.494019,-5283.456055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.416667,960.184753,-74.036690,5791.204590,-425.447540,1000.146973,-5248.030273,1476.347168,-520.803223,-6242.101562,-1434.122681,940.458191,-3514.756836,-436.343597,973.946289,-5250.258301,-2321.981689,1215.361938,-4117.014648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.425000,960.530762,-73.698975,5791.128418,-425.436523,1000.115417,-5247.998047,1476.411987,-520.862671,-6242.015137,-1405.580933,926.933777,-3475.620605,-436.393250,974.020020,-5250.247559,-2314.754395,1223.732788,-4058.986572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.433333,960.518311,-73.706825,5791.132812,-425.352692,1000.159485,-5248.025879,1475.765259,-521.845825,-6242.233398,-1376.511475,914.205261,-3437.855469,-436.329895,974.001038,-5250.270996,-2307.787842,1232.131104,-4001.624512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.441667,960.044556,-74.167068,5791.320801,-425.310425,1000.125671,-5247.987305,1475.434814,-522.281616,-6242.340820,-1346.975464,900.869690,-3400.896729,-436.308289,974.023499,-5250.296875,-2300.958740,1240.629272,-3944.790527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.450000,960.067139,-74.173965,5791.385254,-425.898773,999.615845,-5247.821289,1475.546997,-522.034546,-6242.348633,-1314.529907,894.943787,-3357.717041,-436.275665,974.096375,-5250.310547,-2295.010010,1249.173218,-3888.159668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.458333,960.773071,-73.422592,5791.521973,-425.919098,999.476074,-5247.834961,1476.073608,-521.127075,-6242.215820,-1282.884521,885.036133,-3332.860596,-436.224579,974.143738,-5250.345703,-2287.513672,1257.924683,-3832.520752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.466667,960.395386,-73.805290,5791.489746,-425.014191,1000.094788,-5247.965332,1475.603760,-521.604492,-6242.391113,-1250.311768,882.231262,-3293.667236,-436.145172,974.173462,-5250.450195,-2280.534424,1266.752930,-3776.543945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.475000,960.231201,-74.048080,5791.254883,-424.336304,1000.736938,-5248.257324,1475.770020,-521.300720,-6242.342773,-1218.682129,874.036804,-3271.235107,-436.041626,974.164673,-5250.559082,-2273.774170,1275.239990,-3721.212891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.483333,960.050842,-74.185295,5791.262695,-424.343842,1000.876526,-5248.367676,1476.261963,-520.707520,-6242.162109,-1185.817017,866.313049,-3235.082031,-435.923859,974.159973,-5250.716797,-2267.031494,1283.788452,-3666.121826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.491667,960.037537,-74.166000,5791.328125,-424.365692,1000.954895,-5248.424805,1476.425293,-520.705933,-6242.071777,-1153.264160,862.522583,-3205.381592,-435.578522,974.013611,-5251.068848,-2260.433105,1292.593628,-3611.706787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.500000,960.534668,-73.673141,5791.200195,-424.283325,1000.968933,-5248.634277,1476.561035,-520.827393,-6242.000000,-1120.518555,861.132935,-3172.678467,-435.508942,974.051941,-5251.256348,-2253.687012,1301.069458,-3557.525879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.508333,960.558167,-73.660233,5791.157227,-424.457458,1001.030334,-5248.941895,1476.828857,-520.883179,-6241.826660,-1087.796875,862.204346,-3136.409424,-436.395599,974.581787,-5251.374512,-2247.205811,1309.980591,-3503.424561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.516667,960.169617,-74.025635,5791.221680,-425.971313,1000.628723,-5249.571777,1477.197998,-520.783936,-6241.612793,-1054.739258,862.315552,-3108.897217,-436.892548,974.870911,-5251.646973,-2240.791992,1318.916992,-3450.406006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.525000,960.034058,-74.143852,5791.332520,-425.394531,1001.427307,-5250.200195,1477.281616,-520.879944,-6241.485352,-1021.979065,862.960571,-3082.054199,-436.974121,974.900330,-5252.080566,-2234.381104,1327.685303,-3396.967529,,,,-979.882751,878.966187,-3075.741699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.533333,960.050293,-74.156937,5791.362793,-425.374420,1001.617798,-5250.520020,1477.304932,-520.939880,-6241.466309,-989.391479,864.487915,-3056.814209,-436.965179,974.874512,-5252.538086,-2228.354004,1336.440186,-3343.134521,,,,-966.300903,890.334290,-3062.316406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.541667,960.551514,-73.690536,5791.211426,-425.423004,1001.635437,-5250.799805,1477.710327,-520.958679,-6241.801758,-957.007507,867.766724,-3031.429443,-436.585815,974.609070,-5253.228516,-2221.799316,1345.156006,-3290.818359,,,,-954.098511,900.547852,-3050.254639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.550000,960.065247,-74.154579,5791.390137,-425.832550,1001.026611,-5251.397461,1477.396973,-520.925537,-6241.430664,-924.605713,873.560852,-3008.177734,-437.006165,974.863281,-5253.726074,-2215.187744,1354.035889,-3238.629150,,,,-943.135498,909.724121,-3039.417725,-883.754089,890.389221,-3001.570312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.558333,960.701477,-73.483025,5791.378418,-425.773010,1001.126404,-5252.325195,1477.308594,-520.921936,-6241.510254,-891.404358,879.063293,-2984.008545,-437.704102,975.156189,-5254.322266,-2208.702393,1362.458984,-3187.147217,,,,,,,-872.813599,905.287842,-2990.517090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.566667,960.514282,-73.678467,5791.501953,-425.872742,1001.367188,-5253.149902,1477.238281,-521.011597,-6241.581055,-860.184631,884.987061,-2961.555664,-437.628113,975.006042,-5255.145020,-2201.990967,1371.332275,-3135.780273,,,,,,,-857.374695,920.591309,-2984.919922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.575000,960.050842,-74.188133,5791.381836,-427.953522,1000.627258,-5253.955078,1477.239502,-521.054626,-6241.544922,-829.187439,891.732300,-2939.688721,-437.478088,974.838989,-5255.852539,-2196.564697,1380.296387,-3084.957275,,,,,,,-842.295410,937.017639,-2979.418457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.583333,960.038574,-74.177254,5791.321777,-427.669769,1000.945557,-5254.738281,1477.645142,-520.906738,-6241.910156,-798.925293,899.838745,-2919.770264,-438.074707,975.089294,-5256.570801,-2189.308105,1388.784546,-3034.680664,,,,,,,,,,-759.431641,916.606140,-2913.392578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.591667,960.061279,-74.157600,5791.318848,-428.082123,1001.217468,-5255.761719,1477.330811,-520.792847,-6241.594727,,,,-438.539307,975.174316,-5257.397461,-2182.645996,1397.371338,-2984.462402,,,,,,,,,,-740.376404,927.977539,-2901.153076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.600000,960.554932,-73.689789,5791.204590,-428.006378,1001.836304,-5256.699707,1477.175903,-520.942566,-6241.675781,,,,-438.452484,975.037903,-5258.210449,-2176.111084,1405.926270,-2934.803467,,,,,,,,,,-706.346313,937.852234,-2880.707520,-700.793152,933.590759,-2873.444580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.608333,960.548218,-73.686646,5791.171875,-427.396118,1001.773254,-5257.566895,1477.209839,-520.916870,-6241.637695,,,,-438.960693,975.204651,-5259.028320,-2169.520752,1414.619385,-2885.323242,,,,,,,,,,-673.743835,947.819519,-2863.125000,-711.797913,924.699219,-2871.809326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.616667,960.193909,-74.024757,5791.200195,-427.397675,1002.033142,-5258.462891,1477.292603,-520.875122,-6241.621094,,,,-439.533295,975.458618,-5259.934570,-2163.063721,1423.752441,-2836.337646,,,,,,,,,,-644.926147,956.681580,-2844.815674,-721.387573,913.104492,-2865.215088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.625000,960.070007,-74.166534,5791.316895,-428.000793,1002.220398,-5259.385742,1477.647095,-520.965515,-6241.882812,,,,-439.255524,975.257080,-5260.954102,-2157.464600,1432.942871,-2787.490723,,,,,,,,,,-617.366821,966.744751,-2826.405762,-729.919922,902.027466,-2858.440430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.633333,960.777771,-73.420738,5791.524414,-428.588257,1002.527222,-5260.624023,1477.329712,-520.927002,-6241.552246,,,,-440.267639,975.706055,-5261.961426,-2150.566650,1441.386108,-2739.016113,,,,,,,,,,-590.078369,977.538147,-2809.148438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0.641667,960.558655,-73.591766,5791.537598,-429.677734,1003.055542,-5261.418945,1477.268799,-520.905151,-6241.619629,,,,-440.123566,975.553894,-5263.161133,-2144.779053,1450.055298,-2691.139404,,,,,,,,,,-563.971497,988.991638,-2792.300293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0.650000,960.666321,-73.511856,5791.342285,-429.061707,1002.684570,-5262.845215,1477.185425,-521.114807,-6241.637207,,,,-440.491364,975.640808,-5264.392090,-2137.611328,1457.873047,-2642.981445,,,,,,,,,,-538.427551,1000.769348,-2776.194092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.658333,960.519531,-73.695877,5791.162598,-428.860565,1002.925537,-5263.881348,1475.983765,-521.905945,-6242.245117,,,,-440.772736,975.793335,-5265.711914,-2129.916260,1465.532104,-2595.292969,,,,,,,,,,-513.763550,1012.667053,-2760.544678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0.666667,960.042053,-74.172760,5791.262207,-429.183594,1002.576843,-5265.514648,1475.598022,-521.937378,-6242.471191,,,,-441.205688,976.099976,-5266.889160,-2123.479492,1473.869507,-2548.491699,,,,,,,,,,-489.638123,1024.680664,-2745.504639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0.675000,960.036011,-74.176872,5791.343262,-429.805084,1002.788635,-5266.918457,1475.785278,-521.325073,-6242.443848,,,,-441.660461,976.314758,-5268.212891,-2117.237305,1481.847656,-2501.393066,,,,,,,,,,-465.116943,1036.309937,-2729.591797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0.683333,960.051208,-74.170242,5791.365234,-432.985046,1002.035034,-5268.624512,1476.916626,-519.752930,-6242.170898,,,,-442.101105,976.698914,-5269.499023,-2109.678223,1489.819336,-2454.944336,,,,,,,,,,-441.495117,1048.494873,-2714.582031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.691667,960.758606,-73.431862,5791.524902,-433.198914,1001.745117,-5270.366211,1476.453125,-519.713074,-6242.337402,,,,-442.434814,976.878235,-5270.954590,-2103.140381,1497.524536,-2408.807617,,,,,,,,,,-419.201843,1061.707764,-2701.524414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.700000,960.352417,-73.812500,5791.475098,-434.176910,1001.402710,-5271.445312,1476.545776,-520.125671,-6242.222168,,,,-443.231476,977.499756,-5272.401855,-2095.730713,1504.508301,-2362.882812,,,,,,,,,,-397.283264,1074.309204,-2687.562256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.708333,960.056091,-74.189186,5791.354492,-434.790161,1000.803589,-5273.592773,1477.125366,-519.901001,-6242.080566,,,,-443.270020,977.934387,-5274.034668,-2088.585693,1511.667969,-2317.250977,,,,,,,,,,-375.108917,1086.443970,-2672.882812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0.716667,960.054749,-74.186569,5791.297363,-433.989014,1001.316528,-5274.939941,1476.536621,-520.733826,-6242.125977,,,,-443.650635,978.543335,-5275.722656,-2081.663086,1519.481201,-2271.997559,,,,,,,,,,-354.661041,1099.212158,-2659.939209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0.725000,960.080017,-74.168289,5791.325195,-435.128754,1001.734375,-5277.113770,1476.358521,-520.942993,-6242.153809,,,,-444.282806,979.123108,-5277.476074,-2074.266113,1527.636963,-2227.161133,,,,,,,,,,-334.056915,1111.267578,-2646.562500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.733333,960.052795,-74.181892,5791.359375,-433.460693,1004.525513,-5277.928223,1475.808228,-521.802368,-6242.312012,,,,-443.753418,979.358582,-5279.464844,-2067.477783,1534.665649,-2182.360107,,,,,,,,,,-313.845642,1123.764404,-2633.375244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.741667,960.199280,-74.043823,5791.236328,-432.118713,1005.898926,-5280.113281,1475.793823,-522.030640,-6242.263184,,,,-444.825287,980.368469,-5281.319336,-2059.784912,1540.956421,-2137.246826,,,,,,,,,,-294.810120,1136.560425,-2620.799561,,,,-318.009460,1093.998413,-2627.477051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.750000,960.188538,-74.033264,5791.156250,-432.175812,1006.358765,-5282.079102,1475.983521,-521.886658,-6242.178711,,,,-445.558990,981.371216,-5283.366211,-2052.851562,1547.681641,-2093.454102,,,,,,,,,,-276.452515,1148.240967,-2609.243164,,,,-298.544800,1106.007568,-2615.364746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.758333,960.195801,-74.043175,5791.154297,-432.496521,1007.869019,-5284.406250,1476.493164,-521.076233,-6242.047852,,,,-445.914093,982.382812,-5285.556641,-2045.293579,1554.117188,-2049.360596,,,,,,,,,,-257.533783,1160.515259,-2596.755859,,,,-279.516296,1116.722412,-2603.825684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.766667,960.050171,-74.155281,5791.298828,-433.317230,1008.825195,-5286.679688,1476.715210,-520.773926,-6241.988770,,,,-446.429474,983.451477,-5287.833496,-2037.770020,1560.614624,-2005.300537,,,,,,,,,,-240.289612,1172.523438,-2585.064941,,,,-261.330902,1127.644653,-2591.465820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.775000,960.680298,-73.501648,5791.342773,-435.957855,1007.992859,-5289.368164,1475.705688,-521.680725,-6242.378906,,,,-446.901031,984.443665,-5290.245605,-2029.987305,1567.055908,-1962.270508,,,,,,,,,,-222.648132,1184.095337,-2573.639648,,,,-243.743805,1139.722778,-2580.312256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.783333,960.345154,-73.820976,5791.456055,-438.394196,1009.233826,-5292.700195,1475.577637,-521.892517,-6242.424316,,,,-446.727997,985.239136,-5292.776855,-2022.270020,1573.252686,-1919.517944,,,,,,,,,,-206.300934,1195.963745,-2562.638184,,,,-226.670715,1151.096680,-2568.913086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.791667,960.179199,-74.032799,5791.270996,-438.208496,1011.312500,-5295.352539,1475.915161,-521.480835,-6242.303711,,,,-446.441193,986.311646,-5295.604492,-2014.141357,1579.271973,-1875.819336,,,,,,,,,,-190.031250,1207.075317,-2551.407715,,,,-210.204773,1161.940918,-2557.743408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.800000,960.196716,-74.019081,5791.155273,-436.986908,1014.180176,-5297.804199,1476.398682,-520.900635,-6242.148438,,,,-446.542999,987.331482,-5298.261719,-2006.164551,1585.225708,-1833.615112,,,,,,,,,,-173.658722,1218.225708,-2540.174316,,,,-193.995010,1173.056763,-2546.812988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.808333,960.523254,-73.704506,5791.080078,-435.474182,1015.675537,-5300.323730,1475.660034,-521.676086,-6242.446289,,,,-446.376587,988.595520,-5301.044922,-1998.511475,1591.215210,-1791.311768,,,,,,,,,,-158.848099,1229.298828,-2529.697510,,,,-178.089462,1183.985718,-2536.193359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.816667,960.057068,-74.169556,5791.338379,-435.361237,1016.331665,-5303.294922,1475.667480,-521.827087,-6242.416504,,,,-446.337128,989.850098,-5303.957031,-1990.534790,1597.045654,-1749.782593,,,,,,,,,,-144.466171,1239.838867,-2520.428711,,,,-162.496933,1194.211548,-2525.910156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0.825000,960.074524,-74.154083,5791.373047,-435.065979,1017.529846,-5306.284668,1476.062134,-521.334473,-6242.247070,,,,-446.118439,991.088684,-5307.036621,-1982.650757,1602.946045,-1708.016357,,,,,,,,,,-129.289215,1249.592651,-2509.454102,,,,-147.449005,1204.228516,-2515.569092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0.833333,960.561584,-73.667351,5791.227051,-434.649597,1018.905151,-5309.799316,1475.817871,-521.824829,-6242.310547,,,,-446.154938,992.612000,-5310.173340,-1974.862305,1608.173584,-1667.024536,,,,,,,,,,-114.728554,1259.685425,-2498.739990,,,,-133.097961,1213.955322,-2505.456543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.841667,960.067749,-74.135292,5791.375000,-434.707886,1020.121216,-5312.875977,1475.935181,-521.659302,-6242.273438,,,,-445.194000,993.939819,-5313.663574,-1966.220459,1613.231201,-1625.601807,,,,,,,,,,-101.074646,1269.514160,-2488.832764,,,,-119.033363,1223.481689,-2495.459229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.850000,960.773254,-73.411461,5791.531738,-433.944977,1021.734741,-5316.523926,1476.372070,-521.053528,-6242.131836,,,,-445.189087,995.231262,-5316.994629,-1958.020020,1618.339722,-1584.641479,,,,,,,,,,-88.034492,1278.750366,-2479.456543,,,,-105.666573,1232.632446,-2485.854248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.858333,960.560852,-73.605934,5791.534180,-433.261627,1023.209717,-5320.047363,1476.614502,-520.874634,-6242.023926,,,,-444.099518,996.604431,-5320.739258,-1950.163818,1623.285034,-1543.899048,,,,,,,,,,-74.856857,1287.973267,-2469.564209,,,,-92.410561,1241.608887,-2476.492920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
